title,url,label_property,code,company,article
盈信控股授出1.2亿港元贷款,https://news.10jqka.com.cn/m610894051/,中性,HK0015,盈信控股,<p>据悉，该笔贷款的年利息率为4.6%，贷款期限自2019年4月16日至2020年3月16日，抵押品为位于香港九龙的2个工业大厦单位及12个泊车/货柜车车位，估值合共约1.03亿港元；借款方全资附属B公司的债权证，于2018年3月31日资产净值9560万港元；以及借款方全资附属A公司的股权押记。</p>
盈信控股1.4亿收购九龙塘豪宅,https://news.10jqka.com.cn/m610808107/,中性,HK0015,盈信控股,<p>物业位于九龙塘渭州道12号，包括一幢4层高的住宅物业，连同花园占地约5235平方尺。物业经批准后，将可重建为楼面面积约9423平方尺的物业。</p><p>盈信认为，该物业的资本增值及重建潜力可观，收购将增强集团的土地储备。</p>
盈信1.4亿购九龙塘豪宅,https://news.10jqka.com.cn/m610807742/,中性,HK0015,盈信控股,<p>物业位于九龙塘渭州道12号，包括一幢4层高的住宅物业，连同花园占地约5235平方呎。物业经批准后，将可重建为楼面面积约9423平方呎的物业。</p><p>盈信认为，该物业的资本增值及重建潜力可观，收购将增强集团的土地储备。</p>
盈信控股附属拟1.4亿港元收购香港九龙塘物业,https://news.10jqka.com.cn/m610806371/,中性,HK0015,盈信控股,<p>该物业位于香港九龙九龙塘渭州道12号，于1996年落成。该物业座落新九龙内地段第4030号，包括一幢4层高住宅物业，连同花园占地约5235平方尺。根据差饷物业估价署资料，该物业实用面积约694平方米(相当于约7470平方尺)。</p>
盈信控股采纳一项股息政策,https://news.10jqka.com.cn/m610312176/,中性,HK0015,盈信控股,"<p>智通财经APP讯，<a data-code=""HK0015"" data-marketid=""177"" data-position=""stock.4"" href=""#*f:HK0015:sc*#"">盈信控股</a>(00015)公告，董事会已于2019年3月18日批准及采纳一项股息政策。该股息政策旨在提升公司透明度及促使公司股东及投资者作出有关公司知情投资决定。董事会可考虑自公司的可供分派储备向股东宣派及派付股息。该等股息的分派及支付应由董事会全权酌情决定，惟必须遵守所有适用法规及公司的公司细则规定。</p>"
盈信控股完成收购York Star以取得标的物业,https://news.10jqka.com.cn/m610278567/,中性,HK0015,盈信控股,<p>此前公告，于2018年12月24日，该公司间接全资附属East Acton Limited作为买方自书面通知中知悉，其以总代价3.38亿港元收购销售股份及销售贷款而提交的投标文件已获卖方HSBC International Trustee Limited接纳。该销售股份即York Star全部已发行股本。York Star唯一业务为于香港进行物业投资。其持有物业位于石澳山仔的豪华住宅区。</p>
盈信控股复牌 斥3.38亿港元购入香港石澳海滨别墅,https://news.10jqka.com.cn/m608946758/,中性,HK0015,盈信控股,"<p>双方将于1月3日前签立买卖协议以收购销售股份及销售贷款，收购完成后，York Star将成为盈信控股间接全资附属公司。</p><p>观点地产新媒体于公告查悉，York Star的主要资产为该物业，位于香港石澳山仔路18号。该物业包括一幢2层高的海滨别墅，连同露台、花园及一个游泳池，占地约为15,400平方呎，包括石澳内地段(“S.O.I.L”)第65号约9000平方呎及S.O.I.L第65号的延伸部份约6400平方呎。</p><p>根据差饷物业估价署数据，该物业可销售面积约为3382平方呎。该物业根据政府租契持有，由1960年2月8日起，为期75年，并有权续契75年。于完成后，该物业将按“现状”基准交吉。</p><p>盈信控股表示，收购该物业主要考量其资本增值潜力可观，并能够提供舒适及乡郊环境供公司活动、培训及团队建设工作坊用途。且该物业位于石澳豪华住宅区黄金地段，预期收购事项将增强本集团的投资组合。</p>"
盈信控股斥3.38亿港元收购石澳豪华住宅区一物业,https://news.10jqka.com.cn/m608942320/,中性,HK0015,盈信控股,<p>该销售股份即York Star全部已发行股本，根据York Star的经审核财报表，相关股东贷款于2018年6月30日约为160万港元。</p><p>公告显示，York Star唯一业务为于香港进行物业投资，除持有该物业外，York Star自注册成立以来并无从事其他重大业务。</p><p>就透过收购事项将予收购的该物业而言，根据日期为2008年5月6日的大潭及石澳分区计划大纲图编号S/H18/10，该物业划入“住宅(丙类)1”地带，最大地积比率为0.75。该物业位于石澳山仔的豪华住宅区，可尽览无敌海景。</p><p>该公司表示，见于该物业位于石澳豪华住宅区的黄金地段，预期收购事项将增强集团物业组合。</p>
盈信控股12月27日停牌以待发布内幕消息,https://news.10jqka.com.cn/m608921635/,利空,HK0015,盈信控股,
盈信控股附属斥6000万港元收购Gold Victory 50%股权,https://news.10jqka.com.cn/m608477483/,中性,HK0015,盈信控股,<p>根据股权转让协议，卖方向买方作出不可撤销保证及担保，合营集团于2018年12月1日起至2022年3月31日止期间的实际溢利将不低于保证溢利5000万港元。</p><p>公告显示，合营公司Gold Victory Resources Inc.于完成前由卖方全资拥有。为筹备收购事项及其项下拟进行的交易，合营集团已进行重组，据此，合营公司已成为建兴(香港)及建兴工程的唯一股东;建兴(香港)已成为东莞建盈的唯一股东;而该业务及物业、厂房及机器项目已由保证人及一间由其所控制的公司转入。根据卖方提供的资料，合营公司的唯一业务为持有建兴(香港)及建兴工程的全部已发行股本。</p><p>建兴工程主要于香港从事门、门框、家私及其他相关产品的安装及买卖。</p><p>建兴(香港)其唯一业务为持有东莞建盈全部权益。东莞建盈主要在中国的一家厂房从事制造门、门框、家私及其他相关产品。</p><p>据悉，合营集团于截至2017年及2018年3月31日止年度除税后溢利分别为33万港元及29万港元。截至2018年9月30日止6个月除税后亏损为2.3万港元。</p><p>该公司表示，鉴于保证人的表现及提供产品质素令人满意、以及其拥有的专业知识以及业内已建立客户群，盈信董事会及安保控股董事会相信，安保集团的合约工程业务与该业务之间的垂直整合，将可创造协同效益及策略优势。</p>
盈信控股中期盈利1.6亿元不派息,https://news.10jqka.com.cn/m608432096/,中性,HK0015,盈信控股,
盈信控股中期股东应占溢利1.64亿港元 同比增长232%,https://news.10jqka.com.cn/m608427230/,中性,HK0015,盈信控股,<p>溢利上升主要贡献自物业发展业务已确认的销售。</p>
盈信控股(00015-HK)全年多赚1.9倍股息2仙,https://news.10jqka.com.cn/m605261097/,利好,HK0015,盈信控股,
盈信控股(00015.HK)年度净利同比增加约189%至4.09亿港元,https://news.10jqka.com.cn/m605248587/,利好,HK0015,盈信控股,<p>格隆汇22日讯，盈信控股(00015.HK)公布，截至2018年3月31日止年度业绩，集团实现收入34.63亿港元，同比增加48.83%；毛利4.59亿港元，同比增加34.89%；母公司持有人应占净利4.09亿港元，同比扩大1.89倍；每股基本盈利23.94港仙，拟派末期股息，每股普通股2港仙。</p><p>据悉，溢利增加主要是集团年度完成首宗自建物业的销售，为集团贡献约1.00亿港元的税后溢利；集团的投资物业公允值变动收益净额自去年约400万港元上升至年度约1.83亿港元；去年度有关安保控股的分拆及独立上市而引致非经常性专业费用的共同影响所致。</p>
盈信控股(00015)年度溢利增长189%至4.09亿港元 每股派息0.02港元,https://news.10jqka.com.cn/m605248554/,利好,HK0015,盈信控股,"<p>盈信控股(00015)公布,截至2018年3月31日止年度，该公司收入34.63亿港元，同比增长49%;该公司拥有人应占溢利4.09亿港元，同比增长189%;每股盈利0.2394港元，末期股息每股0.02港元。</p><p>溢利大增主要归因于该集团投资物业公平值变动的收益净额由上年度约400万港元，增加至该年度约1.83亿港元所致。</p>"
盈信控股(00015-HK)遭独董叶国谦减持11万股,https://news.10jqka.com.cn/m602678645/,利空,HK0015,盈信控股,
盈信控股(00015)中期净利减少14.21%至4953.5万港元,https://news.10jqka.com.cn/m601734261/,利空,HK0015,盈信控股,<p>集团期间盈利达7104.8万港元，同比增加23.05%;然而，由于安保工程控股(01627)自2017年2月已独立上市，赚取自合约工程业务的25%盈利归属于安保工程控股的非控制性权益所有，因此，母公司持有者应占净利下降14.21%。</p>
盈信控股(00015)拟收购富亮塑胶原料(颜料)100%股权,https://news.10jqka.com.cn/m600706830/,利好,HK0015,盈信控股,<p>目标公司主要从事制造和销售塑胶原料、色料及复合母料，其拥有深圳市一处物业。</p>
盈信控股(00015)取消授出976万份购股权,https://news.10jqka.com.cn/m600308717/,利好,HK0015,盈信控股,"<p><a data-code=""HK0015"" data-marketid=""177"" data-position=""stock.2"" href=""#*f:HK0015:sc*#"">盈信控股</a>(00015)公布，根据9月1日公告，该公司向承授人授出购股权以认购最高合共976万股股份。经董事批准，授出购股权已被取消并于2017年9月5日起生效，以确保该公司在购回其股份后符合上市规则有关授出购股权的时间的规定。因此，该公告内披露的授出购股权已全部被取消。</p>"
盈信控股(00015.HK)耗资953.43万港元购回股份833.6万股,https://news.10jqka.com.cn/m599808597/,利好,HK0015,盈信控股,
新地签200亿银团贷款,https://news.10jqka.com.cn/m610552644/,中性,HK0016,新鸿基地产,<p>是次银团贷款录得大幅超额认购，贷款金额由原来的50亿元增加至200亿元，贷款将主要用作日常营运资金。新地主席兼董事总经理郭炳联在签署仪式上表示，银团贷款得到银行业界的支持，反映他们对新地前景充满信心。</p><p>新地本财政年度至今，中港合约物业销售总额已超过510亿元，未来会继续推出新盘，包括司徒拔道18号项目、汇玺III、御半山二期及海荣路住宅项目一期，有信心售楼业务会继续为集团带来强劲的现金流。</p><p>新地在内地的投资物业总楼面面积将于2023年底，从约130万平方呎增至超过250万平方呎。</p>
新鸿基地产签订200亿港元银团贷款 期限5年,https://news.10jqka.com.cn/m610550569/,中性,HK0016,新鸿基地产,"<p>据观点地产新媒体了解，这次银团贷款录得大幅超额认购，贷款金额由原来的50亿港元增加至200亿港元。该项银团贷款由新鸿基地产(金融服务)有限公司签署，并由新鸿基地产作担保。贷款包括三成定期贷款及七成循环贷款，年息率为香港银行同业拆息加75点子。公司目前分别获<a data-code=""MCO"" data-marketid=""169"" data-position=""stock.6"" href=""#*f:MCO:sc*#"">穆迪</a>及标准普尔给予A1及A+评级，两者评级展望均为稳定。</p><p>新鸿基地产表示，该项贷款将主要用作日常营运资金。</p><p>在签署仪式上，新鸿基地产主席兼董事总经理郭炳联表示：“未来会继续推出新盘，包括司徒拔道18号项目、汇玺III、御半山二期及海荣路住宅项目一期。有信心售楼业务会继续为集团带来强劲的现金流。”</p>"
新鸿基香港元朗地皮改划住宅 将提供3891伙单位,https://news.10jqka.com.cn/m610434242/,中性,HK0016,新鸿基地产,<p>据观点地产新媒体了解，新鸿基地产就元朗长春新邨一幅约168万平方呎的“综合发展区”用地，申请作分层住宅发展。拟作两期发展，共兴建28座12至18层高楼宇，提供3891伙中小型单位，总楼面约202万平方呎，另设4幢小型会所。</p><p>另悉，该项目将成为继PARK YOHO后区内最大型住宅项目之一，第一期预计最快2023年落成，新鸿基地产将持有区内约7000伙供应，拓展成新小型社区。</p>
新鸿基地产被贝莱德减持71.85万股,https://news.10jqka.com.cn/m610404036/,利空,HK0016,新鸿基地产,
为何粤房企负债率是港房企的三倍,https://news.10jqka.com.cn/m610278973/,利空,HK0016,新鸿基地产,"<p>近年来，中国房地产的市场价格节节上涨，中国房地产行业非常火爆，很多广东的房地产A股上市公司为了争夺市场，追逐利润，不惜一切代融资来扩大土地储备规模，导致房地产企业的资产负债率不断攀升。例如，广东省市值最大的房地产上市公司恒大地产，2017年恒大地产的净利润为305亿，资产负债率为81.66%。而在香港，市值最大的房企上市公司<a data-code=""HK0016"" data-marketid=""177"" data-position=""stock.8"" href=""#*f:HK0016:sc*#"">新鸿基地产</a>，2017年的净利润为509亿，资产负债率仅为23.35%。同样是地区的房地产上市龙头企业，资产负债率的差距竟然高达三倍之多。</p><p>2018年房企财报尚未出炉，但这并不妨碍我们观察房企负债趋势。根据广东房地产上市公司的2017年年报得知，2017年广东房地产上市公司资产负债平均比率达到62.88%，而前十大的广东房地产A股上市公司平均资产负债率高达70.8%，这个数据表明广东房地产上市公司基本上都是举债经营，债台高筑。而香港本土房地产市值前六大上市公司的资产负债率平均值为27.15%.为什么广东与香港的地理位置相邻，但是房地产上市公司的资产负债率会有那么大的差别，本文将深入探讨和研究分析这个问题，希望能为广大读者的粤港房地产投资提供专业性的分析。</p><p>2017年广东房地产上市公司资产负债率(按市值排名)</p><p>要了解广东省房地产市场高负债的问题，首先要对房地产开发和销售的产业链有一定的认识。房地产行业是资金密集型产业，特点是资金量大、利润回收周期长。</p><p>在我国，房地产企业的生意一般是这样进行的：房企先从银行获得贷款，用贷款去购买土地，把房子建好卖出去进而获得利润，然后拿这些利润偿还银行贷款和继续购买土地。房企在建房的过程中，还可以用在建项目向银行贷款，用这些贷款继续购买土地、开发新的项目。</p><p>所以，房地产开发的关键是如何获得资金。房企的老板们为了企业能够高速运转，来不及等待房子销售的利润回收，就会抵押在建项目或已有项目以获得贷款。去年10月，市场传闻恒大将抵押地处香港黄金地段的“<a data-code=""HK3333"" data-marketid=""177"" data-position=""stock.10"" href=""#*f:HK3333:sc*#"">中国恒大</a>中心”，用抵押的方式来融资15亿美元，这笔款项将用于偿还海外债务和派息。</p><p>广东有一句俗语“出得来行，始终要还”。房企用这样循环往复的贷上贷或抵押方式进行经营，造成它们不断拥有新的负债。因此，一旦房地产市场降温或者消费者购买力不足，房地产企业很有可能无法回收开发成本、无力向银行偿还贷款，进而导致缺乏资金流动性甚至资金链断裂。</p><p>2017年香港本土房地产前六大上市公司资产负债率(按市值排名)</p><p>房地产行业是一个负债运营的行业，房地产企业都是要负债才能运作，但为什么香港房企的资产负债率会比广东房企的资产负债率低那么多呢？</p><p>我们经过研究分析发现，主要是广东房地产企业和香港房地产企业的主要经营业务是存在差异的，或者说是创造利润收入的途径是不一样的。由于历史原因，中国大陆的房地产市场现在是处于起步的高速成长阶段，而中国香港的本土房地产市场已经开发地比较成熟，可继续成长的空间不太大，所以现阶段的广东房地产企业的主要经营业务是以开发和销售，这是广东房地产上市企业利润收入的重要来源。而香港的房地产上市企业的开发和销售已经不是主要的利润来源，租赁和投资的收益才是香港房地产上市公司现阶段利润收入的重要组成部分。A股广东市值最大房地产和港股市值最大的两个房地产上市公司，万科和新鸿基地产来举例说明。</p><p>经过我们对新鸿基地产和万科的2017年年报分析研究得出，新鸿基地产的资产负债率是23.35%，万科的资产负债率是83.98%。</p><p>如上图所示，2017年港股新鸿基地产上市公司的物业销售，占全年营业收入的百分之四十六点六七，其余百分之五十多的营业收入由物业租赁，电讯，酒店经营和其他业务组成。，香港的房地产龙头企业已经不是以开发销售业务为主要收入来源，而是实施多元化的发展战略，创造更广阔的投资空间，使企业自身拥有更多的发展机会。</p><p>从上图万科2017年营业收入比例中，我们可以发现万科的房地产开发和销售业务占万科营业收入的97%，房地产的开发销售业务是万科最重要的收入来源。由于万科的营业结构单一，主要收入是来自于开发销售业务，使得万科不得不依赖“贷上贷”或者抵押的运营方式来获得土地资源，这种方式使得万科的发展非常依赖于银行的贷款。一旦银行的贷款出现问题，或者房产的销售情况不如预期，企业很容易产生流动性风险，发生资金链断裂的问题。如果发生更严重的情况，企业甚至会出现系统性风险。</p><p>通过一系列的研究和分析，我们得出的结论是，房地产企业的业务结构决定了自身的资产负债率。一个房地产企业如果过度偏重开发和销售业务来获取利润，它的资产负债率就会变得非常高。广东房地产上市企业的盈利结构过于单一，是造成企业资产负债率非常高的主要原因。既然已经发现问题之所在，下面咱们来讨论应对之法。</p><p><strong>(1)向港房地产企业学习，改变单一的盈利结构，实施多元化转型的新战略</strong></p><p>依据市场经济正常的发展道路，广东房地产企业应该像改革开发初期一样，向已经成熟的市场经济体香港学习，借鉴香港房地产市场的发展经验，让企业自身走向多元化发展。例如，<a data-code=""HK2007"" data-marketid=""177"" data-position=""stock.6"" href=""#*f:HK2007:sc*#"">碧桂园</a>已经开始了企业转型升级，拥抱未来智造，顺应高新科技时代的发展潮流。碧桂园最近开始进军机器人领域，这样的重大战略举措，可以说是近年来少有的房企转型模范案例，碧桂园是进入高科技产业的领军房企，它的新定位是为全世界创造美好生活产品的高科技综合性企业。碧桂园的做法对未来广东房地产企业继续深化转型产生深远的影响，对其他房企未来转型起了非常重要的带头作用。</p><p>在发达国家，房地产投资基金是房地产企业融资的主要渠道，例如美国百分之八十的房地产投资是来自以房地产投资基金为主的民间直接融资。由于历史原因，我国的房地产资本市场发展缓慢,房地产企业融资主要还是依靠银行贷款,一直缺乏社会资本的直接支持,同时还将绝大多数风险转嫁给银行。大力发展房地产投资基金，有利于改善我国房地产行业融资渠道单一的老问题，还可以降低金融信贷风险。在广东，虽然保利在2010年就设立了信保基金，为<a data-code=""600048"" data-marketid=""17"" data-position=""stock.2"" href=""#*f:600048:sc*#"">保利地产</a>的发展资金提供了新的融资渠道，但是效果不太明显，2017年保利地产的资产负债率依然高达77.27%。所以应该继续坚持发展房地产信贷投资基金，让其成为中国房地产企业主要的融资渠道，这样才能有效解决中国房地产企业的融资问题。</p><p>综上所述，广东的房地产上市公司资产负债率比香港房地产上市公司高的原因，是由于广东房地产的营业模式和经营结构过于单一，非常依赖以贷款为发展资源的经营模式所导致的。我们希望广东房地产上市公司能够向香港和海外的房地产上市公司学习，实行多元化的发展战略，摆脱这种营业结构单一的，高风险的运营模式。天下大势，浩浩汤汤，顺之者昌，逆之者亡。房地产上市公司应该坚持实施多元化战略，实现转型升级，这样才符合新时代房地产企业的发展潮流，才能使广东甚至是中国的房地产市场走得更高，看得更远。祝愿中国房地产行业能够拥抱一个美好的未来。</p><p><strong>本文作者李叙良，系时代商学院特约研究员，利物浦大学金融与投资管理硕士</strong></p><p>时代商学院是以时代周报为基础，以南方出版传媒雄厚资源为依托，以第三方独立行业研究报告为核心的新型智库级内容生产商。目前，时代商学院建立了常规课题、专项课题以及品牌榜单构成的立体式研报体系，分别就智能制造、金融创新、科技创新、汽车、地产等行业开展课题研究和报告发布。</p>"
高盛：调升新鸿基地产目标价至172港元,https://news.10jqka.com.cn/m610142046/,中性,HK0016,新鸿基地产,
房地产业代表委员建言两会 粤港澳大湾区成高频词,https://news.10jqka.com.cn/m610053361/,中性,HK0016,新鸿基地产,"<p>时代周报记者杨静发自上海</p><p>3月3日，全国进入两会时间，一批房地产企业家代表、委员携带议案提案来到北京。</p><p>去年两会时，房地产行业的代表委员便提出了很多行业之外的建议，涉及公益扶贫、区域发展、科技创新等方面。</p><p>今年，这批年龄集中在五六十岁年龄段的代表委员，也纷纷建言两会，从目前所提出的建议中，他们对于粤港澳大湾区颇为关注。</p><p>同时，也涉及一些新的亮点，如旅游产业建设、民营企业融资、中小企业创新等方面。</p><p>从2008年参加全国政协会议开始，今年61岁的许家印已经在两会上参政议政12年。</p><p>时代周报记者不完全统计，有着地产相关背景的31名代表委员中，处在60岁年龄段的有16位。</p><p>50岁年龄段共计有13位。今年已经55岁的有5位，分别为禹洲集团董事长林龙安、长江和记实业主席李泽钜、正荣集团董事局主席欧宗荣、香江集团总裁翟美卿和<a data-code=""SFUN"" data-marketid=""169"" data-position=""stock.4"" href=""#*f:SFUN:sc*#"">房天下</a>董事长莫天全。最为年轻的两位为香港骏豪集团董事局主席朱鼎健和58赶集集团CEO姚劲波，分别为45岁和43岁。在31人中，也是仅有的在70年代出生的两位代表委员。</p><p>来自香港和澳门的两会代表委员，也占据了一定的比例。包括林龙安、许荣茂、许健康、郭炳联、黄志祥、林建岳、李泽钜以及李家杰等。</p><p>去年当选的姚劲波和莫天全，严格意义上为来自科技界的企业家。其余代表委员们所在的企业，不少已经从单纯的房地产公司转变为复合型发展企业。</p><p>早在今年两会大幕初启时，“粤港澳大湾区”已成为热门话题。</p><p>从目前已有信息来看，多位地产界代表、委员们的建议涉及到粤港澳大湾区。</p><p>禹洲集团董事长林龙安提出，“简化税务安排，税务优惠促进粤港澳大湾区一体化”。</p><p>而郭炳联则建议粤港澳三地建立协调机制。“粤港澳三地应建立市场主导与政府引导相结合的协调机制，充分发挥市场在区域协调发展机制建设中的主导作用。同时，也应坚持中央统筹与地方负责相结合，加强中央对区域协调发展新机制的顶层设计，明确地方政府的实施主体责任。”他建议道。</p><p>全国政协委员、招商局集团有限公司董事长李建红的提案中也涉及了粤港澳大湾区交通基础设施、港口产业、系统办公合作等方面。</p><p>据国新办副主任郭卫民此前的介绍，去年两会期间，政协委员递交了很多关于粤港澳大湾区建设的提案，其中有158项被立案。</p><p>今年，地产背景的委员也有一些新的关注点。</p><p>香港骏豪集团董事局主席朱鼎健的三份提案里，聚焦了旅游产业建设，星级酒店的评价标准以及对拆除城乡建筑立法，让拆除建筑有法可依的呼吁。</p><p>在旅游产业建设上，朱鼎健建议，在土地供应方面增设“旅游用地”地类，科学合理确定旅游用地的土地价值。</p><p>然后，尽快制定将农村集体经营性建设用地流转发展旅游产业的细则。同时，加大财政鼓励力度，对标杆性旅游目的地建设给予政策倾斜。</p><p>此外，也有代表、委员关注民企融资问题。</p><p>比如许健康就建议政府实施逐步降息，同时要求金融监管机构出台针对实体经济企业贷款利率上浮幅度不高于10%上限的措施，而且不以任何形式收取额外费用，让企业真正实惠。</p>"
