title,url,label_property,code,company,article
汇控削减执行董事退休金津贴,https://news.10jqka.com.cn/m610291877/,中性,HK0005,汇丰控股,<p>该集团指出，尽管现任执行董事乃根据股东于2016年通过的董事薪酬政策条文而获取报酬，他们要求其退休金津贴安排亦应与上文所述的水平相符。意味行政总裁范宁(John Flint)亦包括在内。</p><p>薪酬委员会主席梅尔莫表示，考虑到新兴市场惯例后将执行董事的退休金供款减少。委员会已深入征询股东并听取意见，指导原则是建立一套简单、具透明度同符合所有相关群体利益的政策。委员会相信，改变政策对汇控业务、雇员及股东都是正确决定。</p><p>有关政策须经股东于今年4月12日股东周年大会投票通过后作实。</p><p>外电报道指，根据该行目前政策，范宁将获得价值37.2万英镑的年度退休金奖励；而基于修改后的政策，以他目前年薪124万英镑计算，上述金额将削减至12.4万英镑。</p>
汇丰控股合计授出2462.89万股业绩表现股份及有限制股份奖励,https://news.10jqka.com.cn/m610264369/,中性,HK0005,汇丰控股,<p>该公司于2019年3月13日按2011年汇丰股份计划实际授出1610万股业绩表现股份及有限制股份奖励。</p><p>此外，该公司于2019年3月13日按2011年汇丰股份计划实际授出7.41万股业绩表现股份及有限制股份奖励(予发行人的董事)。</p>
汇丰控股3月11日因股权激励及优先认股计划而增发1496.45万股,https://news.10jqka.com.cn/m610202812/,中性,HK0005,汇丰控股,<p>另外，因行使汇丰控股储蓄优先认股计划而增发约1.75万股，每股发行价4.2705英镑。</p>
汇丰控股集团行政总裁：我们将在中国迎来更多机遇,https://news.10jqka.com.cn/m610158923/,中性,HK0005,汇丰控股,<p>汇丰与中国的缘分开始于1865年。</p><p>那一年，为了给中欧贸易提供金融支持，汇丰于3月及4月在香港和上海成立。</p><p>此后的150多年间，尤其是改革开放以来的40年间，汇丰植根中国，服务于内地市场。</p><p>作为中国发展高层论坛的创始成员之一，汇丰始终高度重视与论坛的友好合作关系。汇丰控股有限公司集团行政总裁范宁认为，长远把握中国经济转型等机遇，契合中国发展的目标与愿景，才能不断地夯实和发挥作为一个国际型金融机构的积极作用：</p><p>“我们对中国的发展前景充满信心，并坚信客户和我们都将迎来更多机遇。”</p><p>汇丰与中国和中国人民有着不解之缘。这段缘分始于1865年。在那一年，为了给中欧贸易提供金融支持，汇丰应运而生。</p><p>此后的154年间，我们从未中断在中国的业务。我们见证了历史的巨大变革，也不断为中国的经济发展贡献着力量。可以说，汇丰的发展与中国社会经济的变迁息息相关。我们的中国之根既塑造了今天的我们，也成就了我们的今天。</p><p>这一渊源也意味着，我们清楚地了解中国在发展征程上的起点、当下和前景。过去40年，改革开放为中国经济带来了翻天覆地的变化。正是契合中国发展的目标与愿景，我们才能不断地夯实我们的业务并取得增长。</p><p>当中国企业“走出去”的大潮重塑着世界贸易与投资流时，我们可以借助国际网络和本地智慧，协助中国客户在海外拓展业务。自人民币国际化战略启动以来，我们凭借扎实的人民币业务能力、完善的服务基础设施和广泛的全球网络覆盖，助推人民币国际化的进程。</p><p>同时，我们一直以稳健的态度发展业务，对于宏观环境的复杂性也有着充分的理解，并能应需打造核心的业务能力、配置人才和寻求合作伙伴。</p><p>经过十多年的努力，我们在中国成立了控股合资证券公司，与志同道合的伙伴携手，秉持相同的价值观，抱以同样的雄心，合力打造一家世界级的卓越企业。有幸成为首家获准成立外资控股券商的国际性银行，我们定将不负这份信任。</p><p>我们对中国的发展前景充满信心，并坚信客户和我们都将迎来更多机遇。我们正加快脚步，在粤港澳大湾区打造具备规模的业务。汇丰集团对粤港澳大湾区的广阔发展前景始终充满希冀。这对汇丰而言亦是一个千载难逢、意义深远的战略机遇，我们期待参与其中、发挥作用。</p><p>20年来，中国高层发展论坛展示了中国与行业领袖、专业人士交流观点、互通意见的积极意愿。借助这一平台，聆听与中国未来发展息息相关的企业和个人的意见，并与他们就关键议题进行坦诚客观的探讨，这在当今的宏观形势下更凸显出其重要意义。</p><p>我坚信，中国高层发展论坛以及其所倡导的建设性探讨的精神，必将继续在中国与世界的对话中起到积极的作用。</p>
国安(香港)：电能实业维持收集评级 目标价57港元,https://news.10jqka.com.cn/m610404552/,中性,HK0006,电能实业,<p>我们的2019年-2021年股东净利预测为80.20亿港元/80.66亿港元/81.20亿港元，分别同比增长5.0%/0.6%/0.7%。我们预期香港业务的疲软将被公司英国和澳大利亚资产强劲的财务表现所抵消。然而，2018年APA集团竞标项目失败后，公司缺乏明确的收购公告，这使我们对预测未来几年显著的盈利增长存有犹豫。</p><p>下调目标价至57.00港元但维持投资评级“收集”。目标价相当于15.2倍/15.1倍/15.0倍2019年-2021年市盈率，相当于1.4倍/1.4倍/1.3倍2019年-2021年市净率。我们认为公司仍然是一个稳健的防御性投资标的，并且由于利率上升似乎暂停，因此收益率具有吸引力。我们认为公司的业务整体稳定和多元化，但鉴于香港盈利预期下降的风险以及未来收购标的的不确定性，我们对其持一定的谨慎态度。</p>
花旗：下调电能目标价至64元 评级“买入”,https://news.10jqka.com.cn/m610379354/,利空,HK0006,电能实业,<p>该行调整对英国投资盈利贡献预期，降电能今明两年盈测5%-7%，料今年全年盈利将倒退2.4%至74.52亿元，主因料来自中国的盈利将减少，目标价相应自68元下调至64元，评级维持“买入”，因为即使预期集团今年盈利倒退的情况下，其5.1%股息率相信仍可以维持。</p>
电能实业年度股东应占溢利跌8.2%至76.36亿港元 每股派2.03港元,https://news.10jqka.com.cn/m610357321/,利空,HK0006,电能实业,<p>公告显示，该集团股东应占溢利的减少主要原因是集团于2017年出售物业取得一次性收益。</p><p>此外，澳洲投资为该集团贡献溢利14.51亿港元。溢利高于去年，主要由于2017年5月收购的投资项目CK William的首个全年溢利贡献。</p>
大和：降电能实业目标价至49.8元 维持“跑输大市”,https://news.10jqka.com.cn/m609614346/,利空,HK0006,电能实业,<p>大和认为，长江基建(01038)可能再出售电能(00006)股份，或致电能短期股价构成不明朗，同时亦相对缺乏并购及现金，将收窄其收益率差距，将目标价降至49.5元，计入2019年预测收益率只有约5%。而长建在2017年10月及2019年1月份出售电能股权各0.86%及2.05%。</p><p>大和将电能2018-2020年的每股盈利预测调低2-6%，以反映英国业务盈利较弱预测以及外汇假设变动。大和现预测电能2018年赚78.29亿元，2019及2020年各赚75.44亿元及78.02亿元。</p>
电能实业被长江和记实业减持4380万股,https://news.10jqka.com.cn/m609308165/,利空,HK0006,电能实业,"<p>电能实业公布，于2019年1月10日获其控股股东<a data-code=""HK1038"" data-marketid=""177"" data-position=""stock.6"" href=""#*f:HK1038:sc*#"">长江基建集团</a>(01038-HK)告知，长江基建透过其全资附属公司已与配售代理订立配售协议，以向独立获配售人出售该公司中合共4380万股股份，作价每股待售股份52.93元，涉及资金逾23.18亿元。待售股份占该公司已发行股本约2.05%。配售完成后，长江基建将持有该公司已发行股本约35.96%。以达成若干条件为前提，预期配售将于2019年1月14日完成。</p>"
国泰君安(香港)：电能实业目标价60港元 予收集评级,https://news.10jqka.com.cn/m609195553/,中性,HK0006,电能实业,<p>每股52.93港元的售价对公司1月9日每股55.55港元的收市价有4.7%的折让。长江基建将出售公司43，800，000股股份，并将于出售后持有公司已发行股本约35.96%。该交易预计将于2019年1月14日完成。</p><p>我们认为该交易可能是CKI正常融资活动，融资可能是用于未来收购或偿还外币计价债务。在2018年11月澳洲APA集团收购失败后，CKI可能正在寻求其他收购标的，出售公司股票所得款项可能用于收购标的。此外，截至2017年底，CKI分别持有约163亿和65亿的澳元和欧元计价债务。CKI也有可能利用出售所得款项偿还部分以澳元及欧元计价的债券。2018年澳元和欧元兑美元汇率分别贬值约4.3%及10.9%。</p><p>我们继续预期公司的运营将保持稳定。我们对公司的目标价为60.00港元，投资评级为“收集”。由于港灯的准许回报率较低，可能上升的成本以及英国脱欧的外汇风险，我们将考虑在下一份公司报告中降低我们的盈利预测。尽管存在风险，但我们预计公司现有资产的运营将维持基本稳定，以及因为我们认为未来收购可能涉及长江公司财团(CKI，PAH和长江实业)，因此未来可能进行的收购有望增强协同效应并为公司带来盈利增长。</p>
电能实业跌超1% 控股股东长江基建出售4380万股,https://m.yicai.com/news/100096152.html,利空,HK0006,电能实业,<p>电能实业1月10日发布公告，于2019年1月10日获其控股股东长江基建告知，长江基建(透过其全资附属公司)已与配售代理订立配售协议，以向独立获配售人出售公司中合共4380万股，作价每股52.93元港元。</p><p>根据公告，待售股份占公司已发行股本约2.05%。配售完成后，长江基建将持有公司已发行股本约35.96%。</p><p>以达成若干条件为前提，预期配售将于2019年1月14日完成。</p><p>2018年3月16日，长和系旗下四大公司——长和、 长实集团、 长江基建和电能实业同时发布业绩，其中，长江基建2017年实现营业额316.42亿港元，同比增长15.7%；归属公司股东净利102.56亿港元，同比增长6%；基本每股收益4.07元。</p><p>与此同时，李嘉诚正式宣布于2018年5月10日股东大会后正式退休，并由长子李泽钜接棒长和系，自己则会担任集团顾问的职位。</p>
电能实业：大股东长江基建出售公司4380万股,https://news.10jqka.com.cn/m609142514/,利空,HK0006,电能实业,<p>待售股份占公司已发行股本约2.05%。配售完成后，长江基建将持有公司已发行股本约35.96%。以达成若干条件为前提，预期配售将于1月14日完成。</p>
光大新鸿基：中电控股于波动市况中具防守性建议买入,https://news.10jqka.com.cn/m608562193/,中性,HK0006,电能实业,"<p>研报指出，集团为香港两间电力供应公司之一，在香港有垄断地位。其市场主要为香港本地，其次是内地、澳洲、印度及其他国家。集团18年上半年营业营利为78亿港元，按年增33.3%。而上半年股东应沾溢利按年升25.8%至7.43亿港元。整体综合收入按年上升7.2%至464亿港元，数据反映中电业务十分稳健。</p><p>此外，集团核心业务在香港为它在环球经济下行中带来优势。由于香港缺乏制造业，故用电量并不如其他生产国家一样受经济环境影响。另外，若与同业<a data-code=""HK0006"" data-marketid=""177"" data-position=""stock.4"" href=""#*f:HK0006:sc*#"">电能实业</a>相比，后者主要业务在英国。所以中电不如电能受汇率风险影响。此外，集团方针为长远减碳，并渐进地增加洁净能源发电比重。这与香港政府及内地的方针相符，发展路径正面。</p><p>以上半年计，集团的股本回报率及资本回报率分别为14.94%及10.56%。对比同业电能实业的8.78%及8.5%皆为高，足见集团实力。惟集团的澳洲业务存在不确定性，因澳洲电价或因新的市场报价机制而下降，令集团澳洲业务出现下行风险。展望集团股价能够抵御波动市况冲击，及考虑其不错股息，该行建议买入。买入价87元，目标92元，止蚀83元。</p>"
