浦林成山破发 大跌13.75%,https://news.10jqka.com.cn/m607410118/,1539049513,新闻,利空,50000109_破发股,HK1809,浦林成山,--
中泰国际：新股研究：浦林成山（开曼）控股有限公司,https://news.10jqka.com.cn/m607402526/,1538987511,新闻,,50000314_港股公司研究,HK1809,浦林成山,--
浦林成山预期10月9日上市,https://news.10jqka.com.cn/m607389271/,1538952749,新闻,中性,,HK1809,浦林成山,--
浦林成山公开发售认购不足下限定价,https://news.10jqka.com.cn/m607389422/,1538951635,新闻,利空,"50019057_股权收购,50006429_轮胎",HK1809,浦林成山,--
港股IPO最新情况,https://news.10jqka.com.cn/m607321163/,1538009128,新闻,中性,50007418_IPO,HK1809,浦林成山,--
浦林成山——国内能耗控制得最好的轮胎制造商,https://news.10jqka.com.cn/m607314305/,1537956669,新闻,中性,"50006429_轮胎,50009730_供应商",HK1809,浦林成山,--
长雄证券：浦林成山（开曼）控股有限公司研究报告,https://news.10jqka.com.cn/m607274479/,1537833710,新闻,,50000314_港股公司研究,HK1809,浦林成山,--
致富证券：新股速递：浦林成山（开曼）控股有限公司,https://news.10jqka.com.cn/m607274478/,1537833709,新闻,,50000314_港股公司研究,HK1809,浦林成山,--
浦林成山：中国第五大国内全钢子午线轮胎制造商,https://news.10jqka.com.cn/m607272922/,1537758547,新闻,中性,"50006429_轮胎,50010132_销售额",HK1809,浦林成山,--
港股IPO最新情况,https://news.10jqka.com.cn/m607321163/,1538009128,新闻,中性,50007418_IPO,HK1809,浦林成山,--
浦林成山——国内能耗控制得最好的轮胎制造商,https://news.10jqka.com.cn/m607314305/,1537956669,新闻,中性,"50006429_轮胎,50009730_供应商",HK1809,浦林成山,--
长雄证券：浦林成山（开曼）控股有限公司研究报告,https://news.10jqka.com.cn/m607274479/,1537833710,新闻,,50000314_港股公司研究,HK1809,浦林成山,--
致富证券：新股速递：浦林成山（开曼）控股有限公司,https://news.10jqka.com.cn/m607274478/,1537833709,新闻,,50000314_港股公司研究,HK1809,浦林成山,--
浦林成山：中国第五大国内全钢子午线轮胎制造商,https://news.10jqka.com.cn/m607272922/,1537758547,新闻,中性,"50006429_轮胎,50010132_销售额",HK1809,浦林成山,--
小米之家取消员工销售提成？回应：媒体报道完全失实,https://news.10jqka.com.cn/m611194955/,1557048310,新闻,中性,50001091_小米,HK1810,小米集团-W,--
重磅！《5G手机发展白皮书》出炉,https://news.10jqka.com.cn/m611194912/,1557047300,新闻,利好,"50012512_5G概念,50034959_5G手机",HK1810,小米集团-W,--
2019年中国小家电行业市场现状及发展趋势分析 智能化、可定制化产品不断涌现,https://news.10jqka.com.cn/m611194577/,1557041210,新闻,利好,"50001036_家用电器,50006388_小家电",HK1810,小米集团-W,--
小米之家今年全面取消员工销售提成 改为底薪+绩效,https://news.10jqka.com.cn/m611194444/,1557038366,新闻,,"50001091_小米,50013944_凤凰财经",HK1810,小米集团-W,--
“分销”模式争议下 会员电商云集抢跑IPO,https://m.21jingji.com/article/20190505/herald/f6f9c9e9c85c75a0cc7d39f1cae8c77e.html,1557033310,新闻,中性,"50034136_电商,50007418_IPO",HK1810,小米集团-W,--
小米集团：2019年一季度智能手机出货量超过2750万台,https://news.10jqka.com.cn/m611192154/,1556802970,新闻,热门,"50034562_手机出货量,50006695_智能手机",HK1810,小米集团-W,--
时富金融：呼吁买入小米 升目标价至15港元,https://news.10jqka.com.cn/m611191994/,1556786375,新闻,,"50001091_小米,50009612_目标价",HK1810,小米集团-W,--
IDC：小米出货量一年间由增长9成 变倒退一成,https://m.jiemian.com/article/3093686.html,1556713895,新闻,利空,"50018639_出货量,50001091_小米",HK1810,小米集团-W,--
小米有品开启线下扩张 首家商业旗舰店落地合肥,https://news.10jqka.com.cn/m611191184/,1556712863,新闻,中性,,HK1810,小米集团-W,--
10亿赌局 董明珠正式获胜！但问题来了 ,https://news.10jqka.com.cn/m611191176/,1556712507,新闻,中性,"50004758_董明珠,50001091_小米",HK1810,小米集团-W,--
小米出货量一年间由增长9成 变倒退一成,https://news.10jqka.com.cn/m611191089/,1556707975,新闻,,"50001091_小米,50018639_出货量",HK1810,小米集团-W,--
雷军：持续加大对技术的研发投入,https://m.jiemian.com/article/3089976.html,1556590883,新闻,中性,"50001108_雷军,50001091_小米",HK1810,小米集团-W,--
光大集团与小米签署战略协议  深化双方传统金融领域合作 ,https://news.10jqka.com.cn/m611158064/,1556549890,新闻,,"50000279_签订协议,50006197_合作巨头",HK1810,小米集团-W,--
光大集团与小米签战略合作框架协议 雷军：赞同光大所提“1+3+1” 合作框架,https://news.10jqka.com.cn/m611157581/,1556547969,新闻,中性,"50001091_小米,50006197_合作巨头",HK1810,小米集团-W,--
小米金融加码供应链金融 放贷业务仍是核心,http://m.chinatimes.net.cn/article/86185.html,1556547289,新闻,中性,"50001091_小米,50019376_供应链金融",HK1810,小米集团-W,--
收入2000亿！董明珠赢了和雷军的赌约 但格力的下个战场形势更严峻,https://news.10jqka.com.cn/m611157265/,1556547083,新闻,中性,"50001487_格力电器,50004758_董明珠",HK1810,小米集团-W,--
十亿赌约终见分晓：董小姐大获全胜 雷布斯虽败犹荣！,http://t.10jqka.com.cn/m/zhibo/pid_105813110.shtml,1556536846,新闻,中性,"50001487_格力电器,50001091_小米",HK1810,小米集团-W,--
与董小姐对赌10亿败北？是什么拖了小米“雷布斯”的后腿,https://m.21jingji.com/article/20190429/herald/20a85061df5e2ae3943c486bbc2708ab.html,1556529017,新闻,中性,"50001091_小米,50004758_董明珠",HK1810,小米集团-W,--
孙陶然深夜连发三条微博 回忆雷军投资拉卡拉往事,https://news.10jqka.com.cn/m611127246/,1556503409,新闻,中性,"50001108_雷军,50022280_微博",HK1810,小米集团-W,--
中国品牌拿下印度手机市场66%份额,https://news.10jqka.com.cn/m611126953/,1556500818,新闻,利好,"50005773_印度,50010393_超级品牌",HK1810,小米集团-W,--
中国品牌拿下印度手机市场66%份额 自拍功能受欢迎,https://m.jiemian.com/article/3085406.html,1556498524,新闻,利好,"50005773_印度,50006695_智能手机",HK1810,小米集团-W,--
雷军 董小姐喊你来看格力财报啦！10个亿准备好了没啊,https://news.10jqka.com.cn/m611125066/,1556491937,新闻,中性,"50001108_雷军,50001487_格力电器",HK1810,小米集团-W,--
小米有品取消年终奖？回应：针对少数核心高管 等同于创业,https://news.10jqka.com.cn/m611124459/,1556463028,新闻,利空,"50001091_小米,50019684_新零售",HK1810,小米集团-W,--
小米公司在智利开设首家“米店”,https://news.10jqka.com.cn/m611122058/,1556429594,新闻,利好,"50001091_小米,50005791_智利",HK1810,小米集团-W,--
报告：中国手机品牌在印度占66%市场份额 小米第一,https://news.10jqka.com.cn/m611117031/,1556284222,新闻,中性,"50005773_印度,50001091_小米",HK1810,小米集团-W,--
最全梳理 科创板申报企业背后的创投身影（名单）,https://news.10jqka.com.cn/m611086140/,1556201100,新闻,中性,"50031991_科创板,50006877_创投",HK1810,小米集团-W,--
中信证券：重大事项点评：发布3款大家电新品，最艰难的阶段已经过去,https://news.10jqka.com.cn/m611072613/,1556179281,新闻,,50000314_港股公司研究,HK1810,小米集团-W,--
小米拓展大家电业务：“大家技术差别不大 比拼效率和服务”,https://m.thepaper.cn/newsDetail_forward_3336234,1556108391,新闻,中性,"50001091_小米,50001036_家用电器",HK1810,小米集团-W,--
国际范、广交友、不设限 中国联通全球产业链合作伙伴大会引人瞩目,http://www.cnr.cn/shanghai/tt/20190424/t20190424_524589558.shtml,1556106144,新闻,中性,"50003291_中国联通,50012512_5G概念",HK1810,小米集团-W,--
中信研报评小米发布大家电新品：最艰难的阶段已经过去,https://news.10jqka.com.cn/m611044111/,1556091783,新闻,中性,"50001091_小米,50001036_家用电器",HK1810,小米集团-W,--
陈锦兴：北水或将加速流入小米 公司上升动力增强,https://news.10jqka.com.cn/m611033065/,1556065034,新闻,,"50001091_小米,50018449_同股不同权",HK1810,小米集团-W,--
雷军：大家电业务是小米未来10年发展的核心拼图,http://www.bjnews.com.cn/finance/2019/04/23/571427.html,1556026276,新闻,中性,"50001091_小米,50001036_家用电器",HK1810,小米集团-W,--
突击入股设“锁” 投资科创板变道,http://www.bjnews.com.cn/finance/2019/04/23/570988.html,1556026228,新闻,中性,"50031991_科创板,50010738_突击入股",HK1810,小米集团-W,--
联想常程：手机业务今年重点是建设能力,https://news.10jqka.com.cn/m611032206/,1556025690,新闻,中性,"50021540_联想集团,50000381_物联网",HK1810,小米集团-W,--
小米电视李肖爽：坚持薄利策略 定价不会跟市场走,https://news.10jqka.com.cn/m611032059/,1556023508,新闻,中性,"50001091_小米,50001036_家用电器",HK1810,小米集团-W,--
小米集团副总裁颜克胜：让用户深度参与品质管控全流程,http://tech.cnr.cn/techgd/20190422/t20190422_524586751.shtml,1556015657,新闻,中性,50001091_小米,HK1810,小米集团-W,--
小米7月纳入互联互通叠加AloT战略突飞猛进：多重利好冲高股价,https://news.10jqka.com.cn/m611020234/,1556011492,新闻,中性,,HK1810,小米集团-W,--
雷军：大家电业务将是小米未来10年核心拼图之一,https://news.10jqka.com.cn/m611017179/,1556008602,新闻,中性,"50001091_小米,50001036_家用电器",HK1810,小米集团-W,--
小米发力AIoT大家电业务 发布壁画电视、立式空调等新品,https://m.jiemian.com/article/3067683.html,1556007386,新闻,中性,"50001091_小米,50001220_白色家电",HK1810,小米集团-W,--
同股不同权股料7月可互通小米-W曾涨4.4%,https://news.10jqka.com.cn/m611016681/,1556005860,新闻,中性,"50001091_小米,50018449_同股不同权",HK1810,小米集团-W,--
定了！小米、美团7月加入港股通,https://m.21jingji.com/article/20190423/herald/70f4dfe9bac2f25baeb3831acb1b020c.html,1555986495,新闻,利好,"50001091_小米,50005065_港股通",HK1810,小米集团-W,--
雷军科创板淘金记,https://news.10jqka.com.cn/m611008365/,1555985874,新闻,中性,"50001108_雷军,50031991_科创板",HK1810,小米集团-W,--
香港同股不同权股票7月可纳入沪港通和深港通,https://news.10jqka.com.cn/m611008127/,1555983291,新闻,利好,"50018449_同股不同权,50001076_沪港通",HK1810,小米集团-W,--
小米将联手腾讯推全新电视产品 首次搭载摄像头,https://news.10jqka.com.cn/m611005350/,1555944308,新闻,中性,"50001091_小米,50001089_腾讯",HK1810,小米集团-W,--
SUV市场是否会春去春又回,https://m.yicai.com/news/100169331.html,1555939320,新闻,中性,"50011087_SUV,50001216_汽车整车",HK1810,小米集团-W,--
同股不同权企业7月或纳入港股通 小米将迎来一波利好,https://news.10jqka.com.cn/m610996805/,1555928711,新闻,中性,"50001091_小米,50018449_同股不同权",HK1810,小米集团-W,--
研发费用不是越多越好 雷军是对是错,https://news.10jqka.com.cn/m610978782/,1555824645,新闻,中性,"50001108_雷军,50010164_研发费用",HK1810,小米集团-W,--
A股公司的妙趣卫生间及“花边美学”,http://t.10jqka.com.cn/m/zhibo/pid_105302123.shtml,1555812662,新闻,中性,"50010488_A股市场,50018917_三六零",HK1810,小米集团-W,--
港股新经济“抓周”：全年破发率高达82% 股东与基石“含恨”离场,https://news.10jqka.com.cn/m610977954/,1555740080,新闻,利空,"50017225_新经济,50000109_破发股",HK1810,小米集团-W,--
中广核新能源一季度累计售电量同比增0.5%至3035.4吉瓦时,https://news.10jqka.com.cn/m610908085/,1555492237,新闻,中性,"50023406_中广核新能源,50009461_水电",HK1811,中广核新能源,新能源
中金公司：国内火电板块表现不及预期；未来关注风电项目,https://news.10jqka.com.cn/m610439723/,1553502757,新闻,,50000314_港股公司研究,HK1811,中广核新能源,新能源
申万宏源：给予中广核新能源(01811.HK)“增持”评级 目标价1.38港元,https://news.10jqka.com.cn/m610394888/,1553167894,新闻,,"50000031_增持评级,50023406_中广核新能源",HK1811,中广核新能源,新能源
中广核新能源年度股东应占溢利增长42.5%至8821万美元 每股派息0.0051美元,https://news.10jqka.com.cn/m610360100/,1553075130,新闻,利好,"50023406_中广核新能源,50000276_分红派息",HK1811,中广核新能源,新能源
中广核新能源2月中国太阳能项目售电量增加149.8%,https://news.10jqka.com.cn/m610214837/,1552454103,新闻,中性,"50001444_太阳能,50035059_中广核",HK1811,中广核新能源,新能源
中广核新能源2019年首两月累计完成售电量同比减少6.6%,https://news.10jqka.com.cn/m610214766/,1552453833,新闻,,"50035059_中广核,50009461_水电",HK1811,中广核新能源,新能源
深交所：港股通（深）名单调整 21只调入24只调出,https://news.10jqka.com.cn/m610198654/,1552378724,新闻,中性,"50004744_深交所,50005065_港股通",HK1811,中广核新能源,新能源
中广核签约湖南单体容量最大风电项目,https://news.10jqka.com.cn/m610032223/,1551666552,新闻,中性,"50000273_重大合同,50011009_风电",HK1811,中广核新能源,新能源
2019年1月中广核新能源售电量统计：达到954.4吉瓦时,https://news.10jqka.com.cn/m609763701/,1550543892,新闻,中性,50023406_中广核新能源,HK1811,中广核新能源,新能源
中广核新能源1月中国太阳能项目售电量同比增加93.4%,https://news.10jqka.com.cn/m609751975/,1550479221,新闻,中性,"50001444_太阳能,50035059_中广核",HK1811,中广核新能源,新能源
中广核新能源2018年累计完成售电量同比增16.4%至1.26万吉瓦时,https://news.10jqka.com.cn/m609371534/,1548148838,新闻,中性,"50035059_中广核,50009461_水电",HK1811,中广核新能源,新能源
港股开盘前瞻：股市上涨动力弱 关注华为事件后续发展,https://news.10jqka.com.cn/m608632533/,1544489034,新闻,中性,"50001092_华为,50007514_港股",HK1811,中广核新能源,新能源
中广核新能源前11月售电量11713.8吉瓦时 同比增21.2%,https://news.10jqka.com.cn/m608620082/,1544431086,新闻,中性,"50023406_中广核新能源,50009461_水电",HK1811,中广核新能源,新能源
补发已遗失的股份证明书的公告,https://news.10jqka.com.cn/m608567067/,1544085103,新闻,利空,"50028528_可再生能源,50000392_太阳能概念",HK1811,中广核新能源,新能源
中广核新能源两项风电行业标准顺利通过审查,https://news.10jqka.com.cn/m608521425/,1543921510,新闻,中性,"50023406_中广核新能源,50011009_风电",HK1811,中广核新能源,新能源
中广核新能源前10月完成售电量同比增24.2%,https://news.10jqka.com.cn/m608380822/,1543286003,新闻,中性,"50023406_中广核新能源,50009461_水电",HK1811,中广核新能源,新能源
港股开盘前瞻：市场空窗期无大利空 看恒指60日均线,https://news.10jqka.com.cn/m608379195/,1543280057,新闻,,"50008439_利空因素,50007514_港股",HK1811,中广核新能源,新能源
中广核新能源10月售电量1170.1吉瓦时 同比增长30.7%,https://news.10jqka.com.cn/m608359252/,1543209820,新闻,中性,"50009461_水电,50005774_韩国",HK1811,中广核新能源,新能源
中广核白城光伏领跑者200MW电站并网发电,https://news.10jqka.com.cn/m608223737/,1542593138,新闻,中性,"50010720_光伏概念,50008447_龙头企业",HK1811,中广核新能源,新能源
中广核设立第三个海上风电场,https://news.10jqka.com.cn/m607710262/,1540282242,新闻,利好,"50013846_海上风电,50001212_电气设备",HK1811,中广核新能源,新能源
中广核新能源：2018年中报净利6966.50万   同比增长93.85%,https://news.10jqka.com.cn/m607237752/,1537435913,新闻,,"50000426_半年报,50006702_业绩上升",HK1811,中广核新能源,新能源
中广核新能源发布2018年中期业绩,https://news.10jqka.com.cn/m606786384/,1535343427,新闻,中性,"50023406_中广核新能源,50000426_半年报",HK1811,中广核新能源,新能源
中广核新能源发布2018年中期业绩：上半年新增风电装机113.4MW 总装机容量达1308.8MW,https://mp.weixin.qq.com/s?__biz=MjM5Mzk4Mzg3NA==&mid=2651972857&idx=3&sn=068f2434ef223996934b88e0bb11fca3&chksm=bd6bf8148a1c7102b3e985f50af1bbe0a0737c6a30f2a4ef61c7ad8748fc46c0fe50485a15c5&scene=0,1535075152,新闻,中性,"50011009_风电,50023406_中广核新能源",HK1811,中广核新能源,新能源
