title,url,label_property,code,company,article
恒隆集团获SilchesterInternational增持48.6万股,https://news.10jqka.com.cn/m610813769/,中性,HK0010,恒隆集团,
陈启宗：未来数年前景应该十分乐观,https://news.10jqka.com.cn/m610397811/,中性,HK0010,恒隆集团,"<p>编者推荐：一如过去27年撰写了100多篇《致股东函》，每逢业绩发布之时，<a data-code=""HK0010"" data-marketid=""177"" data-position=""stock.2"" href=""#*f:HK0010:sc*#"">恒隆集团</a>董事长陈启宗先生始终坚持以他从业几十年的广博见闻、对当下时政及经济热题的思考，以及企业管理上的经验，为外界分析公司状况，分析市场环境变化所带来的影响。<br/></p><p>3月21日，与上年同日，恒隆集团发布“建造可持续未来”为主题的2018年报。陈启宗先生在《致股东函》中，不吝分享了他对内地行业状况、高端零售商和公司营运的看法，并展望未来经济、市场环境变化下公司的前景。</p><p>在陈启宗先生看来，现在高端零售方面的市场氛围已经在逆转，市场已经消化过去一些消费群体变化所带来的影响，市场转趋健康，现在的需求主要来自用家。</p><p>陈启宗先生表示，恒隆集团在2012至2017年的熊市中受挫，当时市场对个人消费信心转弱，奢侈品零售市场更是首当其冲，恒隆集团亦不大可能独善其身。</p><p>不过，恒隆集团在解决扩张所带来的管理问题之后，顺应现时市场形势的转变，陈启宗先生认为公司前景将一片光明。</p><p>展望未来，陈启宗先生对内地市场抱着审慎乐观的态度，但始终看好香港经济及物业市场的前景。</p><p>他首先表示，尽管全球经济无疑将放缓，然而政府会尽力刺激本地经济，以带来就业机会和社会稳定。</p><p>“几乎可以肯定，中央政府会尽力刺激内需。毕竟，个人(及企业)储蓄规模庞大。这笔回报率低，甚至闲置的巨大资金，必须被释放以发挥较大的作用。正如建造住宅及购置房屋会大力刺激经济，个人消费增长也会有相同效果。”</p><p>香港市场方面，由于未来一定时间内，香港仍是中国最重要的非人民币及离岸人民币中心；同时，内地居民前往香港的通行自由将会趋于放宽等多方面原因，陈启宗先生认为，香港房地产市场，以至整体经济，都会趋好。</p><p>以下为陈启宗先生亲笔撰写的恒隆集团2018年年度报告致股东函全文(有部分删节)，观点地产新媒体继续第一时间新鲜呈现，以飨读者。</p><p>容本人首先从三方面回顾我们在内地的业务发展：行业状况、高端零售商和公司营运。本人将主要集中概述优质商品的销售，例如那些在称为四星级或五星级购物商场销售的商品。这也是公司的业务重点。</p><p>中国的改革开放政策始于1978年底。时任国家最高领导人的邓小平先生在1992年初南巡，以重振改革开放这个国家级实验。随后，多项改革在1990年代相继出台，为本世纪的国家经济起飞奠定了基础。</p><p>当本人在1980年代到访内地时，很多日用品都无法在商店里找到，优质商品更是寥寥无几。1990年代情况显着改善，但生活水平仍然颇低。然而，当时社会已经累积了一定财富，随后，小型而劣质的购物商场纷纷涌现，大部分在广州和上海，有些在北京。这些购物商场大多由香港地产商开发，但没有公司愿意大举进军内地市场。</p><p>本公司则属例外。策略上，恒隆于1992年决定在上海大展拳脚，可以说是在内地投资发展次高端购物商场(如上海的港汇恒隆广场)及高端购物商场(如上海的恒隆广场)的先驱。这两地块于1992及1993年先后购入，购物商场则分别在1999及2000年落成。</p><p>优质商品的零售起初仅见于上述三个城市，直至千禧年才拓展至更多城市，其发展速度之快令人出乎意料。即使是内地二线城市，其财富累积能力亦甚显着。大型购物商场在内地处处冒起，但属于优质的却屈指可数。尽管如此，个人消费成为了内地经济的重要一环，优质商品于众多经济活跃的城市渐渐风行。</p><p>在2000至2011年这12年间，个人消费年均升幅接近13%，势头一时无两，即便是2008至2012年的环球金融危机也无阻其升势。随后，2012至2017年这六年间，年均升幅虽然放缓至10.4%，但仍相当可观。然而，内地奢侈品销售明显受累，过去数年的反贪腐行动固然是主因，海外奢侈品销售上升则是另一原因。这情况直至接近2017年底才见逆转。</p><p>现在，让我转谈高端零售商。2000年以前，高端零售商于内地少之又少。西方顶级时装巨擘于1990年代末开始注意到内地市场的潜力，他们大多是欧洲品牌。在2000年上海的恒隆广场开幕时，许多这些品牌首次登陆内地这庞大市场，而大多数当地市民也是初次接触到这些时装品牌。</p><p>随着内地经济迅速发展，这些高端零售商开始获利甚丰。他们预计，中国即将成为其全球最大市场。他们的预测是正确的。结果，这些公司急速拓展业务至二线城市，部分甚至过度扩张，超越当时的地方经济所能支持。这些顶级品牌，大部分以至全部都在2013年前叫停内地的业务拓展，不少甚至在多个城市缩减店铺数目。一些品牌原打算迁往位置远优于现店的购物商场，纵使新地点租金相若，仍受总公司掣肘而不获批准。此情况持续至2017年底和2018年初。现在市场气氛确实已经逆转，一众高端零售商再次信心满满，积极开设新店。他们近期在中国的销售额升幅甚为可观。</p><p>为何会有如此转变？先前提到的反贪腐行动的影响已被市场消化，昔日向政府官员馈赠名牌的情况早已不复见，市场转趋健康，而现时需求主要来自用家。市场在过去五至六年间增长缓慢，积压了大量需求。这些品牌的目标顾客，尤其是较年青的专业人士，收入一直上升。过去几年，由于市场信心疲弱，这群客户减少了购物；但现在市场复苏，他们亦有更多钱可花费。</p><p>多个顶级品牌向我们透露，他们在全球的客户(包括中国)的平均年龄转趋年轻；也就是说，品牌现有及潜在消费者比以往更多。这些时装品牌亦预计，政府把民众的海外消费转化为本地消费的政策快将见效。种种因素皆再次推动奢侈品牌在内地扩充业务。</p><p>公司在这大环境下该如何定位？我们的策略和时机都再好不过了。我们1990年代在上海大举投资并兴建的两个大型购物商场—定位高端的上海的恒隆广场，与定位次高端的上海的港汇恒隆广场—一直回报极佳。公司在2000年代中期进军二线城市市场，是业务长远增长的必要之举。自2000年代以来，我们便成为了上海的Home to Luxury，并期望在2010年代逐渐在其他城市取得相同地位。</p><p>然而，公司在2012至2017年的熊市中受挫。当时中国经济增长放缓，市场对个人消费信心转弱，奢侈品零售市场更是首当其冲。现在回看，我们能否避过这场冲击？不大可能，但如果我们当时在一个范畴做得更好一点，或许可以减轻一些痛苦。</p><p>正如本人多次向股东阐述，2000年代末，公司在上海以外地区急速发展，兴建许多购物商场，如此步伐给管理层带来极大压力。公司团队的扩充无法赶上购物商场兴建的步伐。在2010至2015年间，我们盖建了约200万平方米的世界级商业楼面面积﹙包括相关停车场﹚，其中大部分都是在上述熊市期间建成的。这面积是我们在上海有的四倍多，亦几乎是我们过去35年在香港及上海整个投资物业组合总面积的两倍。</p><p>现在情况已经完全逆转。大部分管理上的问题已经解决，而高端及次高端市场也全面复苏，公司前景一片光明。</p><p>纵然管理层不会过分在意公司的股价，但仍值得简略论述一下。在上海的两座物业开业前的约30年间，公司股价表现落后于同业。自2002年左右起的10年间，公司表现几乎跑赢香港所有地产同业；但在上述的六至七年熊市期间，我们的表现再度逊色。今年以来，我们又再次超越同业。我们的股价可能正处于一个转折点。</p><p>更重要的是，公司的业务在好几方面也可能处于转折点。第一，除了蓝塘道的豪华住宅项目，我们在香港发展的住宅项目已几近全数售出。(只有浪澄湾的一个单位待售。)这些地块在2000年代初购入，所以最终边际利润甚为丰厚。然而，定期阅读本人文章的读者都知道，我们过去约15年一直专注在内地发展高端商业物业，以作长远投资。自2004年以来，我们在七个城市开展了八个规模庞大的发展项目。这些项目竣工后，将提供约430万平方米的世界级商业楼面空间，当中约43%已完成，正为公司赚取利润。</p><p>我们会继续在香港发展可供出售的项目，但只会精挑细选。正如本人会在下一部分详述，目前我们有两个此类项目，土地购置已接近完成。这看似是理所当然的事，因为这是我们的专长；事实上，本公司正是以这方式发展起来的。公司业务以租赁物业为主，出售项目可为我们提供更快的现金流，两者相辅相成。尽管如此，我们未来数年仍会重点发展高端商业物业，并长期持有。</p><p>第二个转折点与市场有关。如前所述，2000至2011年近12年间，内地高端个人消费增长强劲。随后是2012至2017年长达六年的熊市。现在，行业正再次稳健增长。</p><p>第三个转折点与我们管理层有关。2000年代末以及2010年代前半期的问题已几近完全解决。今天我们的团队虽然仍有改进的空间，但比以前任何时候都要强大。</p><p>卢韦柏先生正是在此时加盟公司，去年出任新一任行政总裁。早年，在袁伟良先生领导下，我们制定策略、购置土地，并开展工程。袁伟良在2010年退休后，陈南禄先生接任，继而建立团队，并建设所需的系统。去年7月，卢韦柏接替陈南禄，主要任务是完善系统并赚取利润。本人认为决无失败之虞。</p><p>值得一提的是，公司领导层一直都颇为年轻。当陈曾熙先生在1960年创立恒隆时，年近40岁。本人在1991年接任主席时年纪亦相若。两年后，袁伟良开始与本人一起经营公司，当时他年纪也相近。陈南禄于2010年加盟时是54岁，卢韦柏去年加入时是47岁。现在，管理层的重任主要落在卢韦柏和现年36岁的公司执行董事陈文博先生的身上。他们组建了一支卓越非凡的团队，应能在今后数十年为公司领航。</p><p>最后，公司业务表现方面，也可望显着上扬。上海所有的资产优化计划将在数月内完成。未来两年，我们将在内地盖建更多世界级商业楼面—共约110万平方米的高端购物商场和摩天办公大楼—多于公司历史上任何时期。引用本人从前用过的比喻，这相当于连续两年每年把两幢多的纽约市帝国大厦推出市场。</p><p>我们租户的平均质素也在上升。办公楼租户在各营运城市都已是数一数二的。这正是我们在2000年代中期，决定在二线城市兴建办公楼时的设想。在沈阳这样的省会和无锡这样富庶的城市，对甲级办公楼总会有一定需求。只要我们在黄金地段兴建最优质的大楼，我们总能以合理的价格出租。到目前为止，我们的经验印证了这点，而我们预计，昆明的恒隆广场和武汉的恒隆广场也很快如是。</p><p>购物商场租户的质素总有提升的空间，除非像上海的恒隆广场一样，世界顶级的时装品牌早已进驻，成为真正的Home to Luxury。这些品牌边际利润丰厚，能够支付较高的租金。此时令人尤其欣喜的，不只是我们会与顶级品牌签订30多份租约，而且这些时装品牌将进驻上海的恒隆广场以外的购物商场—其中三分之一将进驻上海的港汇恒隆广场，三分之二将落户上海以外的购物商场。他们相信，不仅在上海的恒隆广场，我们还有其他最优质的物业，让他们出售其高价产品之余，也希望把品牌与我们联系起来，这将有助上海的港汇恒隆广场转型成为另一个Home to Luxury。其他将会受惠的购物商场包括：沈阳的市府恒隆广场、大连的恒隆广场、无锡的恒隆广场、昆明的恒隆广场和武汉的恒隆广场。</p><p>上述所有转折点皆对本公司业务有利，尤其内地的租赁业务。部分得益已反映在业绩上，但整体得益要到明年才会反映。届时，上海的港汇恒隆广场会在完成资产优化计划后全面重开，昆明的恒隆广场也会在今年年底开幕，而许多高端品牌也会在这两个购物商场和我们其他购物商场开业。</p><p>话虽如此，过去一年的业绩还是令人满意的，与本人六个月，甚至12个月前的预测大致相同，香港和内地的投资物业均如是。由于香港的住宅发展项目已经几乎全数售出，因此收入和纯利均有减少。</p><p>这就带出了一个问题，即应该如何评价本公司及其业绩才算合情合理。10多年来，我们一直告诉股东，我们将逐步成为以投资物业主导的企业。我们发展可供出售的项目，要符合以下其中一个条件：在香港遇上有利的时机，又或在内地以零售及办公楼空间为主的大型项目内划出部分来发展。因此，发展出售项目应该与租赁业务分开看待。前者本质上波动，而后者则稳定。只有看清这点，我们才能类比。</p><p>对我们至关重要的中国的经济会如何？尽管全球经济无疑将放缓，然而政府会尽力刺激本地经济，以带来就业机会和社会稳定。任何现有的政策可迅速逆转；举例而言，虽然中国多年来一直不鼓励人民购置房屋，特别是第二套住房，但最近很多这些规条已被放宽，以满足宏观经济需求。若干负面影响可能浮现而须加以解决，政府将会稍后出手。</p><p>几乎可以肯定，中央政府会尽力刺激内需。毕竟，个人(及企业)储蓄规模庞大。这笔回报率低，甚至闲置的巨大资金，必须被释放以发挥较大的作用。正如建造住宅及购置房屋会大力刺激经济，个人消费增长也会有相同效果。这对我们而言应属绝佳消息。</p><p>尽管如此，我们仍应保持警惕，因为科技战或会引致无法预料的巨大后果，这可能远比贸易纠纷严重。我们目睹过后者，所以能够以史为监，从很多类似事件作出预测；然而，前者却是史前无例。现今科技发展的速度、规模和普及程度都是前所未见。法兰西斯.福山(Francis Fukuyama)在1992年出版了《历史的终结与最后一人》一书，当中提出的观点过于武断，甚至完全误导。然而，现今的科技竞赛大有可能给历史画上句号。这想法令人不安。事态前所未见亦令人担忧，要痛下苦功详加分析才可好好理解。</p><p>正因如此，我们为业绩高兴并对短期至中期前景感到乐观之余，也已经采取防御措施。为此，我们决定尽快把内地高端服务式寓所的土地储备完全发展，规模举足轻重，涵盖武汉的恒隆广场、无锡的恒隆广场、沈阳的市府恒隆广场和昆明的恒隆广场。本人预期，这将会带来可观的现金流和利润。</p><p>在香港，我们乐见所有住宅单位已几乎售出，尤其因为楼价正在调整。目前只余下蓝塘道12间半独立式大宅和浪澄湾一个单位尚未售出，可见我们再一次把握了颇佳的售楼时机。我们将会出售香港一些成熟的投资物业。我们以往也定期以远高于账面净值的价格出售该等物业，本人相信同样的情况再次发生亦不足为奇。</p><p>我们在业务扩展计划方面一向谨慎，以后亦然。我们只会开展具策略价值而地价又合理的投资物业项目，去年5月购入的杭州地块便是一例。我们目前正在研究某些类似项目，但本人预计短期内不会取得成果。</p><p>我们对内地市场审慎乐观，但始终看好香港经济及物业市场的前景。试考虑以下几点：</p><p>随着内地经济和社会进一步发展，祖国与香港在很多方面的差距将逐步收窄。这个趋势已持续数十年，未来数年也会继续如是。这对香港而言既是福也是祸，不过主要仍算是福。举例而言，中央政府现已确定把上海打造成人民币结算产品的国际金融中心。长远而言，当人民币在全球经济中愈显重要，内地理应有一个金融中心。中央政府为何要把所有业务让给香港、伦敦、新加坡等离岸人民币中心？只要香港人不再愚昧行事，如自1997年以来间中的举动，我们的城市在未来的一段时间应仍是中国最重要的非人民币及离岸人民币中心。</p><p>内地居民前往香港的通行自由将会趋于放宽，纵使进展可能缓慢。随着双方在经济方面互相拉近和关系越趋和谐，这种情况应该会持续甚至加强。未来，资金流动也应更自由。试想一下我们的住宅单位会有多大的需求增长！</p><p>我们的商用物业也会受惠。过往，香港办公室及零售空间的买家一直是本地市民或是我们这类本地房地产公司。近年来，本地及国际投资基金都来分一杯羹，当中大多数均持较短期的目标。作长线投资的机构投资资金在过往一直欠缺，但现在这类资金正在内地集结，等待机会流入香港。试想想内地保险公司及退休基金的需求—高质素的长期资产与其负债配对。他们可以在很多内地城市购买资产，但除了北京和上海，很少城市像香港一样，有既优越又安全的商用物业可作投资。香港是三个市场中最小的，但基于各种原因，可能是最理想的一个。</p><p>综观上述因素，香港的房地产市场—以至整体经济—怎么可能不好！</p><p>由于1997年以来的本地政治因素，香港并没有发挥自己的潜力。我们如果能够明智一点，便可在中国这个发展迅速、世界第二大的经济体系内，成为更重要的金融中心。例如，这15年来成立的部分泛区域开发银行可在香港设立总部；试想想这些银行进驻所衍生的经济效益。部分人过分热衷于证明自己与内地不同，结果损害了本地经济的发展潜力。</p><p>尽管如此，由于独特的地理位置和历史，香港仍会是个充满活力的城市。虽然发展不及以往迅速，又或增长未尽潜力，我们仍然是惹人羡慕的。只要内地需要香港，或是只要香港显出对国家的重要作用，我们便会继续一帆风顺。</p><p>在很多方面，香港是世界上最安全的经济体之一。在“一国两制”的框架下，我们在有需要时可获祖国的政治、经济和军事支援。如果内地经济按照预期稳定发展，我们会继续获益。相反，若然太平洋地区的地缘政治转趋恶劣，政府便可能更需要香港。本人不能断言香港立于不败之地，但综观所有因素，香港仍然是羡煞旁人的。</p><p>世界局势从来都动荡不安。20世纪上半叶尤其如此，随后70年则相对和平。本人恐怕世界正进入另一个不稳定时期；至于局势会有多严重、情况会持续多久，恐怕无人知晓。在不稳定的环境里，中国其实可能是相对安宁的避风港。若真的如此，个人消费便会增长，我们的业务也会从中获益。环顾全球局势，本人为能够参与公司在内地的业务感到庆幸。</p><p>短期来看，本人预期公司业务在本年度余下时间会逐步增长。香港租赁市场表现应与2018年相若。在内地方面，我们的投资物业表现皆很可能比去年更出色。收入的跃升将于明年开始，并相信会维持数年。租金纯利应在滞后约一至三年后增长。</p><p>2019年的表现明显取决于我们售出多少间蓝塘道半独立式大宅，而这个结果难以预测。可以肯定的是，我们的主要租赁业务应令人满意。</p><p>撇除不可预见的情况，未来数年对公司业务及股东而言，前景应该十分乐观。</p>"
恒隆集团：2018年股东应占纯利26.31亿港元 同比下降21%,https://news.10jqka.com.cn/m609520950/,利空,HK0010,恒隆集团,<p>2018年股东应占基本纯利26.31亿元，同比下降21%。计入物业重估收益后，股东应占纯利下跌1%至港币52.85亿元。每股盈利减少至港币3.88元。</p>
恒隆集团2018年股东应占净利同比下滑1%至52.85亿元 每股派0.61元,https://news.10jqka.com.cn/m609520355/,利空,HK0010,恒隆集团,<p>公告称，由于本年度出售较少住宅单位，集团收入有所下滑。物业租赁收入增加5%至87.84亿元。物业销售收入下滑64%至12.31亿元。总营业利润下滑13%至72.49亿元。</p><p>2018年实现重估收益总额42.98亿元，同比增长3%;发展中投资物业的总值为311.86亿元。</p><p>于2018年12月31日，集团的净债项结余为181.42亿元。净债项股权比率为12.0%，债项股权比率为20.3%。</p>
加快产业集聚 恒隆集团打造汽车零部件百亿产业园,https://news.10jqka.com.cn/m609036654/,中性,HK0010,恒隆集团,"<p>79个项目集中开工，全面打响荆州“项目建设年第一枪”，为新的一年各项工作开好局、起好步打下坚实基础。这一批开工项目有哪些特点?<br/></p><p>记者了解到，本次集中开工项目共79个，总投资达220亿元，其中现代产业发展和生态环保类项目占了近70%。</p><p>这些项目中，<a data-code=""HK0010"" data-marketid=""177"" data-position=""stock.2"" href=""#*f:HK0010:sc*#"">恒隆集团</a>汽车零部件产业园项目块头最大，拟投资15亿元，占地503.6亩，预计建成投产后，可实现年产500万套EPS电动转向系统零部件，年产值达20亿元，税收4000万元。首批入园项目有：转向管柱产业项目、油管产业项目、前悬架系统(拉杆)产业项目、铝合金产业项目和物流产业项目。</p><p>据了解，这批项目投资额度大、科技含量高、带动能力强，符合荆州市产业导向。项目建成后将有利于推动开发区和荆州市加快产业集聚、促进转型升级、增强发展后劲。(记者王章青李倩倩)</p>"
恒隆集团被基金减持47.1万股,https://news.10jqka.com.cn/m608776561/,利空,HK0010,恒隆集团,
恒隆集团遭股东减持426万股 涉资9227万港元,https://news.10jqka.com.cn/m608527773/,利空,HK0010,恒隆集团,<p>另据港交所10月26日消息，恒隆地产独立非执行董事袁伟良于2018年22日至24日，累计三日增持283万股公司股份，斥资约4062.88万港元。连续三日增持恒隆地产股份后，袁伟良的最新持股数目为415万股，持股比例已升至0.09%。</p>
恒隆地产获执董陈文博增持 现升逾1%,https://news.10jqka.com.cn/m608004136/,中性,HK0010,恒隆集团,<p>根据联交所资料显示，执行董事陈文博于上周三(31日)增持恒隆地产189万股或0.05%，每股作价14.1196元，总值2669万元，最新持股量增至58.25%。</p>
陈启宗：商业地产领域 恒隆依然有先发优势,https://news.10jqka.com.cn/m606123167/,利好,HK0010,恒隆集团,"<p>8月<span class=""tipWord info"">2日</span>的2018博鳌房地产论坛上，恒隆集团、恒隆地产有限公司董事长陈启宗表示，决定商业地产项目优劣的，最重要的是先天的房地产基因。<br/></p><p>这些基因包括4个方面，分别为选址、体积规模、设计、建筑。陈启宗强调，这些方面开发商前期可以控制，但一旦决定了便不可逆。他以上海港汇恒隆广场为例，即便周边商场林立，恒隆依然能够脱颖而出，屹立不倒，主要就得益于上述4个基因。</p><p>谈及近来万科、龙湖等内地开发商在商业地产领域的强劲势头，不论是产品还是规模均取得了不俗的表现，是否会对恒隆等港资开发商形成一定冲击?陈启宗对《国际金融报》记者表示，“除了基因外，恒隆还有先发优势，早到的总是比较占便宜，晚到的别人已经占领在那儿了，再想突破比较困难。”</p><p>但陈启宗认为，这个先发优势并非一劳永逸，“还是得好自为之，自己不小心就不能怪别人了”。</p><p>(国际金融报记者孙婉秋)</p>"
恒隆集团增持恒隆地产(0101)182万股  每股18.48元,https://news.10jqka.com.cn/m603634952/,利好,HK0010,恒隆集团,
陈启宗：恒隆地产在内地项目按计划推进,https://news.10jqka.com.cn/m602733620/,利好,HK0010,恒隆集团,<p>恒隆地产董事长陈启宗在业绩报告中表示，公司今年将发展重点放在推动香港和上海项目的零售额及租金增长，同时提高上海以外项目出租率及租户质量，进一步提升成本效率及租赁边际利润率。另外，公司继续关注消费趋势，适时增加体验式租户数量，以推动客流量及零售额增长；公司还将继续投资发展新技术，例如：手机应用程序、手机支付及智能泊车服务等；此外，恒隆将会继续在香港及上海进行资产优化计划，而内地发展中项目会继续按计划推进。谈及近期香港地价越来越贵，他表示机会可能会越来越多，“因为竞争对手可能少了”。陈启宗认为，香港楼市仍然比较健康，估计未来楼价走势温和，香港不会出现低楼价的情况。</p><p>恒隆地产执行董事陈文博则强调，公司未来仍然会关注香港的投资机会。</p>
