title,url,label_property,code,company,article
交银国际：继续偏好新鸿基地产华润置地及世茂,https://news.10jqka.com.cn/m608088264/,利好,HK0020,会德丰,"<p>交银国际看到开发商提供更高成数的按揭以及更多促销活动，但买家的情绪仍然疲弱。由于利率上升和住宅销售放缓，该行预计开发商对土地投标会更趋谨慎。继续偏好已经通过快速推盘来锁定利润的开发商，包括新鸿基地产。</p><p>中国房地产方面，尽管新推盘放缓，截至11月6日，10城成交量按周回升22.7%。此外，广州富力于11月5日宣布增发最多8.06亿股H股，相当于扩大后H股股本的约20%，所得款项将用于补充公司资本。中国开发商面临着资金成本上升和实体市场放缓的双重打击。该行认为高负债率的开发商将更难为现有债务再融资，尤其是临近19年上半年的再融资高峰期。继续偏好利润率较高且财务稳健的开发商，包括<a data-code=""HK1109"" data-marketid=""177"" data-position=""stock.14"" href=""#*f:HK1109:sc*#"">华润置地</a>(01109-HK)和世茂(00813-HK)。</p>"
会德丰因董事行使认购权折让14.19%发行60万股,https://news.10jqka.com.cn/m607991559/,中性,HK0020,会德丰,
香港9月楼价跌1.4%  中大型单位跌幅居前,https://news.10jqka.com.cn/m607896858/,利空,HK0020,会德丰,"<p>香港楼市出现调整趋势。由香港差饷物业估价署公布的私楼楼价指数9月份报388.8点，按月再跌1.4%；而9月单月跌幅也创自2016年2月以来的最大跌幅。</p><p>以不同面积划分的5类型单位均全线下跌。其中，中大型单位跌幅居前，C类的中型单位(实用面积753.5至1,075平方呎)按月跌约1.9%，D类面积(1,076至1,721平方呎单位)跌1.6%。</p>"
会德丰私有化星附属过关,https://news.10jqka.com.cn/m607385459/,中性,HK0020,会德丰,<p>会德丰地产表示，截至10月2日的最后截止日，约1.36亿股(约11.39%)的独立股东同意会德丰提出的私有化要约，令会德丰持有及接纳要约的股权升至10.78亿股(约90.1%)，故公司将启动私有化程序。</p><p>由于会德丰持有的股权数目升至90.1%，意味公众持股水平低于新交所的要求，会德丰地产昨起停牌。停牌前收报2.1坡元，与私有化价格一致。</p>
会德丰遭副主席兼执董梁志坚减持5万股,https://news.10jqka.com.cn/m607357463/,利空,HK0020,会德丰,
会德丰遭副主席梁志坚减持5万股,https://news.10jqka.com.cn/m607234402/,利空,HK0020,会德丰,
港股地产股集体大跌 或受香港市场加息预期等拖累,https://news.10jqka.com.cn/m606962438/,利空,HK0020,会德丰,<p>分析指出，香港市场上加息预期不利于房地产行业，而两地中资地产股下跌也受到市场广泛讨论房地产税的拖累。其中，华侨永亨银行将上调港元储蓄存款利率，今日起生效，为2008年以来首次。昨日，华侨永亨银行将港元储蓄存款利率上调至0.25厘，为海啸后近10年来首见，为港银揭开加息序幕。</p><p>业界不排除其他存款基础较小的银行会跟随调整存息，同时反映上调最优惠利率(P)的时机步步逼近。</p><p>即使业界相信龙头大行未必跟加“红簿仔”储蓄息，但三间发钞行于这两天已争相加港元定存息，主力吸长钱及跨年资金。</p>
会德丰新推“GRAND MONTEREY”38个单位 涉及货值5.4亿港元,https://news.10jqka.com.cn/m606923494/,中性,HK0020,会德丰,<p>据了解，该次会德丰新发布的38个单位，包括3个开放式单位、7个一房单位、4个两房单位、5个两房连储物室的单位、9个三房的单位、5个平台特色户以及5个天台特色户。</p><p>根据定价，38个单位涉及货值5.4亿港元，住宅面积260呎-856呎之间，售价则在758.9万-2923.6万港元，其中平均呎价为2.99万港元。</p>
最被看好十大港股：德银升中银航空租赁目标价至61元,https://news.10jqka.com.cn/m606534703/,中性,HK0020,会德丰,"<p><span class=""tipWord ad"">高盛</span>发表报告称，维持对舜宇(02382)评级“买入”，并为确信买入名单内。该行认为，舜宇股价过份调整，目前股价风险回报吸引，予目标价136元。</p><p>该行相信，舜宇中长期投资因素仍在，包括行业升级周期将带动三镜头及3D感应等镜头销售，有助今年下半年至明年下半年期间提升舜宇镜头模组的毛利率。另外，手机镜头均价及毛利率于上半年仍企稳，相信市场存在误解，下半年舜宇也会继续提升于高端镜头市场占比。而车载镜头仍为舜宇长期增长因素。</p><p>该行引述管理层称，公司今年的资本开支预期为40亿美元，预期未来2-3年也相近。因应公司的资产为美元计价的飞机，以及业务分布全球，故相信具防守性，目标价由57.5元上调至61元，重申“买入”评级。</p><p>建银国际：上调安踏(02020)目标价5.79%至53元维持“跑赢大市”评级</p><p>建银将安踏2018及2019财年的纯利预测上调11%至12%，至38.95亿元人民币及47.81亿元人民币，以反映2018财年上半年的强劲趋势。建银称，尽管市场对股票的估值普遍较低，仍将目标估值倍数维持在2019财年预测25倍，因FILA的贡献已增加至显着提升集团增长前景的水平。同时该行采用2018财年底新人民币兑美元汇率预测6.6，说明上调目标价原因之一。</p><p>该行称，旭辉预计在一、二线城市将有长期的紧缩政策，有可能影响到该公司的土地储备和长期的毛利率。因此，旭辉的目标是要加强在二、三线城市的部署(邻近需求强劲的一线和主要二线城市)，而且该集团预计有一个合理的土地投资，预计在第四季会增加土地储备。</p><p>金茂酒店(06139)公布截至6月底止中期业绩，期内纯利2.01亿元人民币，同比下跌19%，但每股份合订单位派20.55港仙，同比上升5%，占汇证预测全年每股份合订单位36.3港仙元之56%，意味收益率达到7.9%，具吸引力。汇证维持其“买入”评级，而目标价也由6.3元升至6.6元。</p><p>不过，汇证调低金茂酒店2018-20年度的每股份合订单位预测2-3%，以反映较高的利息支出估算。最新目标价较调整后资产净值预测折让20%，认为若内地旅游业放缓、企业开支改变、新酒店表现较差或收购过于进取，将为其股价带来下行的风险。</p><p>美银美林发表研究报告，首予小米集团(01810)“中性”投资评级，目标价18.4元，称公司为全球第四大智能手机品牌，及最大的物联网平台供应商，公司以其生态系统及忠实用户基础脱颖而出。不过，其价值已大致在股价中反映出来。</p><p>该行称，小米自2010年以来的累计智能手机出货量达3.57亿部。截至今年3月底止，其每月活跃用户达1.9亿人。小米的生态系统有助于其了解用户行为及推动<span class=""tipWord stop"">互联网</span>销售。然而，该行看到公司在将用户群变现上存有局限，仍需要时间。</p><p>富瑞发表研究报告称，虽然中兴通讯(00763)A股纳入MSCI有助集团股价表现，但中兴通讯顺利完成5G推进组第三阶段测试是更为利好的发展。该行给予中兴通讯H股“买入”评级，目标价16.22元。</p><p>富瑞称，中兴通讯完成中国第三期5G的NSA3.5GHz试验，反映公司于第二季错过试验后，能够快速重拾进度。富瑞称，华为是唯一一间完成所有NSA试验的公司，中兴通讯将会进行4.9GHz及SA试验。中国当局希望于8月份完成5G设备试验，然后下半年集中进行手机互通性及应用测试。</p><p>虽然核心盈利下降，但公司的中期股息增加5%至每股0.5元，反映核心盈利减少只是单纯盈利计算的时间入帐时间差异所导致，非现金流疲弱影响。而即使未有正式的派息政策，会德丰管理层仍致力于维持股息稳定增长。野村并注意到，在合并计算九仓置业及九仓今年所派发的中期股息后，较2017财年两间公司未分拆时的中期股息有大幅增长。</p><p>瑞信发表研究报告，将万洲(00288)评级由“中性”上调至“跑赢大市”，目标价由8.8元升至10.5元，因该行相信公司最差时期(今年第二季)已过，预期美国业务将迎来改善，而中国业务第三季维持稳固。</p><p>该行称，公司美国新鲜肉类业务经营利润率下跌，主要由于活猪即新鲜肉类价格差距收窄，但自7月起差距已反弹，预计将带动公司下半年新鲜肉类业务转盈。此外，瑞信预期公司中国业务于第三季将持续稳固，因为猪肉存货成本较低，而美国及墨西哥潜在解决贸易摩擦将成为该股下一个催化剂。</p><p>另一方面，集团同时公布今年上半年业绩表现，纯利同比增长22.6%至22.01亿元。而收入则上升28.9%，其中营运收入同比增长74.5%。该行认为集团中期营运业务增长强劲，主因去年每日1.31万吨新委托垃圾发电产能所推动。大摩维持对光大国际“增持”评级，目标价14.87元。</p>"
野村：会德丰中期业绩符预期及估值吸引 维持“买入”评级,https://news.10jqka.com.cn/m606484533/,中性,HK0020,会德丰,<p>报告提到，会德丰中期业绩显示核心盈利同比下跌6%至51.6亿元为野村预期之内，主要因新会计准则而导致香港发展物业入帐收入延迟，不过影响被其子公司九龙仓置业(01997)及九仓(00004)稳健的盈利贡献所部分抵销。</p><p>虽然核心盈利下降，但公司的中期股息增加5%至每股0.5元，反映核心盈利减少只是单纯盈利计算的时间入帐时间差异所导致，非现金流疲弱影响。而即使未有正式的派息政策，会德丰管理层仍致力于维持股息稳定增长。野村并注意到，在合并计算九仓置业及九仓今年所派发的中期股息后，较2017财年两间公司未分拆时的中期股息有大幅增长。</p><p>野村相信，会德丰在上半年住宅物业销售破纪录后，公司在香港地产物业快速资产周转的策略能为公司锁定今明两财年的物业发展利润。</p>
大中华地产控股年度业绩扭亏为盈至4171.2万港元,https://news.10jqka.com.cn/m610580552/,利好,HK0021,大中华地产控股,<p>据悉，财务状况扭亏为盈主要由于物业销售产生收益大幅增加及换算集团金融负债产生汇兑收益。</p>
科创板申报受理公布在即 会有它吗？之新光光电,https://m.yicai.com/news/100145235.html,中性,HK0021,大中华地产控股,<p><strong>编者按：上海证券交易所科创板发行上市审核系统3月18日正式上线运行，所有通过审核系统提交的文件，都将被视为正式的科创板股票发行上市申请文件。上交所收到上市申请文件后，对申请文件进行核对，并在5个工作日内通过系统发送受理或者不予受理的决定。预计科创板首批被受理名单有望于今日揭晓，整个市场都在等待这份名单的出现。</strong></p><p><strong>第一财经专门梳理出一批“上榜”热度较高的公司，试图通过分析，帮助读者了解这些热门公司的“成色”。</strong></p><p>宣称将在科创板上市的公司如“雨后春笋”般冒出，但是目前真正有向科创板前进的公司却屈指可数。</p><p>目前，黑龙江证监局仅披露出一家目标在科创板上市的公司。这家公司是哈尔滨新光光电科技股份有限公司（下称“新光光电”），其所属行业为计算机、通信和其他电子设备制造业。</p><p>1月29日，中信建投向黑龙江证监局报送针对新光光电的辅导情况，彼时还未透露新光光电的目标板块。但在3月13日，黑龙江证监局公示的新光光电第一期辅导工作报告中显示，新光光电计划在上海证券交易所的科创板上市。</p><p>就在新光光电“官宣”目标登陆科创板后，持有其股份的上市公司也纷纷发布公告表明关系。</p><p>海南海药（000566.SZ）3月19日在互动平台回应称，新光光电为该公司参与的上海联创永沂二期股权投资基金合伙企业（有限合伙）的投资项目。</p><p>另外，海特高新(002023.SZ)也澄清，在经过计算后其间接持有新光光电的股权比例为0.00021%，公司间接持有新光光电的股权约为2.5股，影响甚微，提醒投资者关注海特高新的投资风险。</p><p>新光光电的公开资料并不多。</p><p>根据公开资料，新光光电于2007年11月30日在哈尔滨市市场监督管理局开发区分局（高新）登记成立。该公司经营范围包括从事光机电一体化产品、工业自动化控制系统装置等，其早期主要服务于军工企业，近些年开始向市场上推广民用科技产品。</p><p>启信宝提供的信息显示，新光光电拥有22项专利信息，其中包括一种基于光刻技术的光学场景灰度模拟方法、双套DMD显示图像在物面叠加的红外景象生成系统等。</p><p>一家华南地区的投行总经理曾对记者表示，除了市值和行业的门槛外，专利信息也将成为科创板企业的重点参考标准。</p><p>启信宝提供的信息显示，康为民为新光光电的法定代表人及董事长兼总经理，持有公司67.3%的股份，为公司最大股东。值得注意的是，有报道称，康为民为哈工大航天学院光学所所长及教授，但哈工大的网站上并未能找到其任职介绍。</p><p>目前，新光光电已完成3轮融资，但并未透露融资金额，投资方包括国科投资、哈创投以及联创永宣等。在2018年9月，其完成最新一轮的融资，当时的投资方为凯致资本。</p><p>新光光电累计对外投资共4家企业，包括惠州睿光光电科技有限公司、哈尔滨天悟检测有限公司、深圳市睿诚光电科技有限公司以及哈尔滨永鑫科技有限公司。</p><p>新光光电董秘张迎泽曾公开表示，公司在2016年就有了上市的想法，最初是在向创业板发力，但随着科创板创立提上日程，企业在选择上有了犹豫，在科创板实施意见发布后，通过仔细研究认定科创板是对科技创新型企业量身打造，更适合新光光电这种拥有自主知识产权的科技型企业。</p><p>有意思的是，中信建投在原有的团队基础上加派了一名辅导人员包红星。</p><p>此前中信建投委派了6名投行人员负责新光光电的上市辅导工作，其中关峰担任辅导小组组长。</p><p>根据公开信息，关峰为中信建投投资银行部高级副总裁，2012年通过保荐代表人资格考试。</p><p>而此次加派的包红星也是投资银行部高级副总裁，毕业于中国人民大学，为保荐代表人、律师、注册会计师。</p><p>根据中信建投披露，包红星拥有9年投资银行工作经验，其负责或参与的项目主要包括上海数据港股份有限公司的IPO项目、深圳市奋达科技股份有限公司的重大资产重组项目。</p><p>辅导工作报告中显示，除了中信建投外，参与新光光电辅导工作的其他中介机构还包括信永中和及康达律所。</p>
大中华地产控股预期2018年业绩扭亏为盈,https://news.10jqka.com.cn/m610341953/,利好,HK0021,大中华地产控股,
大中华地产控股将于香港展开新金融服务业务分部,https://news.10jqka.com.cn/m606659467/,中性,HK0021,大中华地产控股,<p>有关批准的发牌条件为扬立资本不可持有客户资产;仅可向专业投资者提供服务以及不得进行任何涉及全权管理集体投资计划的业务。</p><p>于取得批准后，该集团将于香港展开新金融服务业务分部，当中可能包括证券及期货条例项下的第4类及第9类受规管活动。</p><p>该集团主要从事物业发展及投资业务。董事会认为，新业务活动可使本集团之收入流多元化，并冀望藉此提升其财务表现。</p>
大中华地产控股上半年扭亏为盈 净利润706.5万元,https://news.10jqka.com.cn/m606378144/,利好,HK0021,大中华地产控股,<p>公告称，扭亏为盈主要由于换算集团的金融负债产生汇兑收益。</p>
大中华地产控股(00021.HK)年度亏损同比扩大20倍至7487.4万港元,https://news.10jqka.com.cn/m603584998/,利空,HK0021,大中华地产控股,
大中华地产控股(00021)中期净亏损同比扩大3.2倍至3299万港元,https://news.10jqka.com.cn/m600152681/,利空,HK0021,大中华地产控股,<p>公告显示，营业额减少主要归因于期内物业销售减少。而期内亏损大增主要由于集团财务负债所产生的汇兑亏损。</p>
大中华地产控股(00021)预期中期亏损同比明显增加,https://news.10jqka.com.cn/m600088954/,利空,HK0021,大中华地产控股,
大中华地产控股(00021-HK)2016年亏损减少逾一半 不派息,https://news.10jqka.com.cn/m597291025/,利空,HK0021,大中华地产控股,
内地快递商赶上市 盛极而衰有待观察,https://news.10jqka.com.cn/m588805308/,中性,HK0021,大中华地产控股,<p>新浪港股讯 3月28日消息，据香港东网报道，内地电商行业近年迅速崛起，并已取代美国成为全球交易金额最大的电商市场。受益相关行业除了内地四大电商BATJ(百度、阿里、腾讯、京东)外，网络零售业的井喷式发展，亦为快递行业带来火速发展，当中知名企业就有顺丰速运，以及“三通一达”(申通、圆通、中通及韵达)等龙头。最近这些快递公司更掀起一轮上市热潮。</p><p>香港人较为熟悉的顺丰速运，终于启动A股上市计划。今年2月底，内地报章刊登了顺丰控股的上市辅导公告，估值逾1，000亿元(人民币下同)。然而，昔日行事低调，兼且一直坚持不上市，那为甚么今年伊始，顺丰突然启动上市进程？</p><p>据市场分析指，主要是近几年内地几大电商企业加入抢市场，阿里巴巴、腾讯(00700)、京东等正通过自建物流体系的方式，降低对第三方物流的依赖。阿里的电商物流有多种方式，如自家的星辰急便、物流宝以至菜鸟网络等。腾讯投资的物流互联网汇通天下亦于去年10月底，开启线下战略落地的部署，“互联网+物流车队+金融+高速路平台”的新生态正式落地。</p><p>与此同时，其快递公司的竞争也日益强烈。去年9月，圆通与美国波音签订协议买下15架飞机，自此成为继顺丰、中国邮政EMS之后，内地第三家拥有自家飞机的快递公司。尽管顺丰与其他物流公司走的是差异化竞争，但顺丰面临邮件割喉价竞争，由2011年每件20.7元降至去年13.4元，是不可回避的趋势。</p><p>就连创始人王卫也承认，面对当前竞争，要维持员工生计，一家年生意额逾400亿元的快递公司，在利润日益微薄的今日，上市融资才有足够资金拓展，以及得以保得住其两成的内地快递市场份额。</p><p>当然，亦有分析指，顺丰因为定位中高端，利润率明显高于同行，在当下行业尚且景气的环境下，伺机上市卖出最好的价格。</p><p>无疑，今年内地整个快递行业已经把火烧到了资本市场，而香港投资者亦有机会从中分一杯羹，比如中通快递就拟来港集资。</p>
大中华地产上半年同比减少七成,https://news.10jqka.com.cn/m581329127/,利空,HK0021,大中华地产控股,<p>本报讯(记者 兰文)大中华地产控股有限公司25日发布中期业绩公告称，上半年大中华地产录得营业额约349万港元，较去年同期减少约70.3%。公告显示，大中华地产营业额减少主要归因于物业销售减少，及于2014年3月31日的租赁协议到期后，来自金丽湾度假村的租金收入减少。</p>
大中华地产上半年营收349万港元 同比减少约七成,https://news.10jqka.com.cn/m581191230/,利空,HK0021,大中华地产控股,<p>观点地产网讯：大中华地产控股有限公司8月25日发布中期业绩公告称，上半年大中华地产录得营业额约349万港元，较去年同期减少约70.3%。</p><p>大中华地产在公告中称，营业额减少主要归因于物业销售减少，及于2014年3月31日的租赁协议到期后，来自金丽湾度假村的租金收入减少。</p><p>公告显示，上半年股东应占亏损约为847万港元，较去年同期减少约54.5%。而亏损减少主要归因于集团进行的成本控制更趋高效，使得行政及经营开支，以及应占一家联营公司亏损大幅减少。</p><p>对于未来，大中华地产表示将继续专注于中高端商业及旅游物业发展及投资，将继续致力寻求高质素及符合成本效益的投资机会，以提高投资回报，并逐步分散其收入来源。</p>
大中华地产去年亏损增至3519万元,https://news.10jqka.com.cn/m571468169/,利空,HK0021,大中华地产控股,<p>4月1日消息，据信报报道，大中华地产(00021)宣布，截至2014年12月31日止年度，亏损3519.4万元，2013年亏损2904.2万元。每股基本及摊薄亏损1.06仙，不派息。</p>
茂盛控股：区松盛辞任公司秘书由邓锡浩接任,https://news.10jqka.com.cn/m609987367/,中性,HK0022,茂盛控股,
买楼周大福 永伦集团与上海“公路大王”往事,https://news.10jqka.com.cn/m608792506/,中性,HK0022,茂盛控股,<p>观点地产网作为全球最重要的金融和商业中心之一，香港这个“弹丸之地”并不缺乏商业项目之间的买卖。<br/></p><p>资料显示，新安大厦占地逾5500平方呎，地积比15倍，可重楼面建成约8.5万平方呎，若按作价21.7亿港元及96%业权计算，楼面尺价约2.66万港元/平方呎。</p><p>新安大厦此前由周大福拥有96%的业权。据悉，96%业权的收购价约14亿港元，期间周大福支付的30%税项，涉及4.2亿港元，该笔退税日后将由永伦集团取得。</p><p>永伦集团看中该项目的重建价值，且位处铜锣湾一线地带，人流畅旺。消息称，永伦集团打算将物业重建为银座式商厦。</p><p>作为交易的卖方，周大福自然广为人知，而买方则是香港老牌家族，如今鲜为人知的永伦集团伦氏家族。</p><p>永伦集团的创始人名叫伦志炎，祖籍广东南海，1933年出生在香港世代书香之家。</p><p>19世纪50年代，伦志炎毕业于华南工学院(现华南理工大学)土木工程系，然后开始从事建及工程设计方面的工作，并于60年代正式进入房地产开发行业。</p><p>1967年香港楼价大跌，当时伦志炎负责观塘月华街月明楼的建筑工程设计，因发展商资金周转困难，故以物业代替酬金，令他变相投资地产而赚得第一桶金。当时他以每英尺20-30元的价格买了30个单位左右，之后以每英尺超过100元卖出。</p><p>自此，伦志炎进入房地产开发等多个领域，先后成立了珍乐置业有限公司、迪韵有限公司、滔美发展有限公司等多间投资公司。</p><p>曾有报道称，伦志炎最多时手上有全资附属公司40余家，在香港和内地从事物业投资、物业租售、房地产开发及酒店经营等业务，曾被誉为“超级收租王”。</p><p>从1990年开始，伦志炎组建多元化的企业公司——永伦财务有限公司和永伦集团，专营物业按揭贷款、建筑贷款、土地贷款、物业投资等业务。</p><p>然而，真正让很多内地人士知道伦志炎和永伦集团这个名字的，还是通过与曾经的上海“公路大王”刘根山在资本市场上的一次交易。</p><p>交易的对象就是如今永伦集团家族持有的上市公司茂盛股份。</p><p>茂盛股份在港交所的交易号码为0022，初上市时的名字叫亚细安资源。</p><p>也正是这一年，此前一直默默无闻的刘根山在香港和上海都变得异常高调，频频亮相并接受了不少访问。</p><p>2004年是刘根山的鼎盛之年，在2004年度胡润中国百富榜排名中，他位列第36位、资产达21亿元。身兼上海茂盛集团董事长、香港上市公司茂盛控股有限公司董事局主席的刘根山，还曾一度被冠以“中国首富”之名。</p><p>刘根山是靠投资公路而闻名的，1999年拿到了第一个高速公路项目———嘉浏高速公路，从此踏上“公路大王”的生钱之旅。之后几年，茂盛一连投资7条高速公路。</p><p>借壳之后，刘根山曾希望将内地的公路资产注入上市平台，但因不符合港交所规定未能成行。</p><p>2003年10月，茂盛集团以6.6亿港元、换股等方式和记黄埔购入位于青衣的蓝澄湾酒店第二座，成功引入和记黄埔成为第二大股东，而酒店命名为盛逸酒店，正式开展酒店业务。</p><p>2005年年初，一份寄往香港廉政公署的举报信直指刘根山及其公司的财务问题，“公路大王”的好日子开始出现变化。</p><p>也是这一年，刘根山和永伦集团开始有了关联。</p><p>先是其将拥有的香港伊莉沙伯大厦商场物业于6月出售予永伦集团，作价14.8亿港元。2007年，刘根山更是将持有的上市公司所有股份卖予伦志炎，每股作价0.1067港元。</p><p>伦志炎随即成为茂盛股份的新主席，并在此位子上一直任至2014年过世之时，并由其儿子伦耀基接任主席一职。</p><p>商业志|传统正在被改变，变化与融合中的商业发展史。</p>
茂盛控股中期转赚189万元不派息,https://news.10jqka.com.cn/m608446249/,中性,HK0022,茂盛控股,
茂盛控股中期业绩由亏转盈189万港元,https://news.10jqka.com.cn/m608427289/,利空,HK0022,茂盛控股,<p>公告显示，该集团于2018年9月30日的资本负债比率约为8%，而于2018年3月31日则约为10%。</p>
