中国白银集团(00815.HK)折让15.09%发行20万股,https://news.10jqka.com.cn/m602687875/,1516967836,新闻,中性,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因购股权获行使折让20.24%发行3.8万股,https://news.10jqka.com.cn/m602478298/,1516011137,新闻,中性,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)因购股权获行使折让18.93%发行10万股,https://news.10jqka.com.cn/m602455047/,1515753218,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)因购股权获行使折价19.92%发行13.8万股,https://news.10jqka.com.cn/m602435453/,1515666357,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)购股权获行使 折价23.64%发行20万股,https://news.10jqka.com.cn/m601842356/,1512035817,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)因购股权获行使而发行51.6万股,https://news.10jqka.com.cn/m601825295/,1511957852,新闻,中性,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因购股权获行使 合计发行51.6万股,https://news.10jqka.com.cn/m601823438/,1511954177,新闻,中性,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)11月24日因购股权获行使折让20.88%发行10万股,https://news.10jqka.com.cn/m601759022/,1511532196,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)11月23日因购股权获行使折价20.88%发行10万股,https://news.10jqka.com.cn/m601729906/,1511431702,新闻,,,HK0815,中国白银集团,贵金属
中国白银(00815)：只愿跟你随波逐流（下）,https://news.10jqka.com.cn/m601722298/,1511419793,新闻,,,HK0815,中国白银集团,贵金属
中国白银(00815)：只愿跟你随波逐流,https://news.10jqka.com.cn/m601695036/,1511328242,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)因购股权获行使折价23.64%发行10万股,https://news.10jqka.com.cn/m601563421/,1510654185,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因员工行使购股权 折让25.94%发行30万股,https://news.10jqka.com.cn/m601455496/,1510049666,新闻,中性,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因获员工行使购股权 合计发行26.8万股,https://news.10jqka.com.cn/m601433281/,1509963432,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因获员工行使购股权 合计发行26.8万股,https://news.10jqka.com.cn/m601410567/,1509703726,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因员工行使购股权 合计发行50万股,https://news.10jqka.com.cn/m601395064/,1509630058,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因获员工行使购股权 折让26.77%发行28.6万股,https://news.10jqka.com.cn/m601366774/,1509530940,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)购股权获行使 折价25.66%发行20万股,https://news.10jqka.com.cn/m601335168/,1509443146,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因员工行使购股权 折让27.84%发行20万股,https://news.10jqka.com.cn/m601285124/,1509359921,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因员工行使购股权 折让29.14%发行50万股,https://news.10jqka.com.cn/m601200563/,1509099022,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)折让26.22%发行70万股,https://news.10jqka.com.cn/m601154018/,1509015180,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)购股权获行使 折让25.1%发行80万股,https://news.10jqka.com.cn/m601122362/,1508927187,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)购股权获行使 折价23.64%发行30万股,https://news.10jqka.com.cn/m601072345/,1508838708,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因购股权获行使折让21.83%发行30万股,https://news.10jqka.com.cn/m600958101/,1508494221,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815)购股权获行使 折让25.66%增发70万股,https://news.10jqka.com.cn/m600912424/,1508407772,新闻,,,HK0815,中国白银集团,贵金属
中国白银集团(00815.HK)折让25.66%发行股份70万股,https://news.10jqka.com.cn/m600912398/,1508407747,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因购股权获行使 折让58.44%发行31.8万股,https://news.10jqka.com.cn/m600706999/,1507544523,新闻,利好,,HK0815,中国白银集团,贵金属
中国白银集团(00815)因购股权获行使折让57.52%发行28.2万股,https://news.10jqka.com.cn/m600690306/,1507290184,新闻,,,HK0815,中国白银集团,贵金属
中国白银涨逾7% 传内地银锭销售上升,https://news.10jqka.com.cn/m600450392/,1505373721,新闻,利好,,HK0815,中国白银集团,贵金属
梅唯一辞任华电福新非执行董事,https://news.10jqka.com.cn/m611155328/,1556542261,新闻,,"50000610_董事变更,50023505_华电福新",HK0816,华电福新,新能源
交银国际：新能源板块仍低迷维持行业同步评级,https://news.10jqka.com.cn/m611064226/,1556156514,新闻,利空,"50028191_交银国际,50000380_新能源",HK0816,华电福新,新能源
国泰君安证券(香港)：给予华电福新(00816.HK)“增持”评级 目标价1.99港元,https://news.10jqka.com.cn/m611039948/,1556085229,新闻,,"50023505_华电福新,50000031_增持评级",HK0816,华电福新,新能源
惠誉：光伏发电运营商现金流、再融资难度大 一些发电厂可能需出售资产,https://m.21jingji.com/article/20190418/herald/366f00d5109417658596310bdf970541.html,1555598694,新闻,中性,"50010720_光伏概念,50010177_现金流",HK0816,华电福新,新能源
华电福新将于4月23日派付“15福新能源MTN001”利息,https://news.10jqka.com.cn/m610889613/,1555413125,新闻,中性,50023505_华电福新,HK0816,华电福新,新能源
华电福新今年3月完成总发电量428.8万兆瓦时,https://news.10jqka.com.cn/m610776778/,1554935694,新闻,中性,50023505_华电福新,HK0816,华电福新,新能源
华电福新3月完成发电428.81万兆瓦时 同比增加19.8%,https://news.10jqka.com.cn/m610771722/,1554905541,新闻,中性,,HK0816,华电福新,新能源
兴证国际证券：业绩小幅低于预期，水电、火电有望明显改善,https://news.10jqka.com.cn/m610682229/,1554379300,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
广发证券：18年水电拖累业绩，19年恢复增长,https://news.10jqka.com.cn/m610609333/,1554163352,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
中金公司：2018年业绩低于预期，但2019年水电和火电业务有望复苏,https://news.10jqka.com.cn/m610557132/,1553817677,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
招银证券：【睿智投资】水电及火电板块复苏将成19年关键,https://news.10jqka.com.cn/m610503859/,1553677556,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
招银证券：水电及火电板块复苏将成19年关键,https://news.10jqka.com.cn/m610503855/,1553677554,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
招银证券：给予华电福新(00816.HK)“增持”评级 目标价2.00港元,https://news.10jqka.com.cn/m610500246/,1553672796,新闻,,"50000031_增持评级,50023505_华电福新",HK0816,华电福新,新能源
申万宏源：给予华电福新(00816.HK)“中性”评级 目标价1.70港元,https://news.10jqka.com.cn/m610460411/,1553522470,新闻,,"50000054_中性评级,50023505_华电福新",HK0816,华电福新,新能源
交银国际：维持华电福新中性评级不变目标价1.76港元,https://news.10jqka.com.cn/m610440066/,1553503363,新闻,中性,"50028191_交银国际,50023505_华电福新",HK0816,华电福新,新能源
华电福新去年盈利22.7亿人民币升7%派末期息5.68分,https://news.10jqka.com.cn/m610425756/,1553336705,新闻,中性,"50006214_人民币(CNY),50023505_华电福新",HK0816,华电福新,新能源
华电福新年度股东应占溢利增7.2%至22.69亿元 每10股派息0.568元,https://news.10jqka.com.cn/m610424313/,1553262870,新闻,中性,"50023505_华电福新,50000276_分红派息",HK0816,华电福新,新能源
华电福新2013年公司债10年期品种将于3月25日开始付息,https://news.10jqka.com.cn/m610309846/,1552902245,新闻,中性,50005292_国债期货,HK0816,华电福新,新能源
2019年2月华电福新风电发电量数据统计：同比降低10.2%,https://news.10jqka.com.cn/m610188613/,1552354807,新闻,利空,"50011009_风电,50023505_华电福新",HK0816,华电福新,新能源
华电福新2月总发电量同比降2.9%至288.26万兆瓦时,https://news.10jqka.com.cn/m610154456/,1552044724,新闻,利空,,HK0816,华电福新,新能源
华电福新1月发电量同比降9.8%至370.8万兆瓦时,https://news.10jqka.com.cn/m609647690/,1549964809,新闻,利空,,HK0816,华电福新,新能源
招银证券：给予华电福新(00816.HK)“增持”评级 目标价2.09港元,https://news.10jqka.com.cn/m609437607/,1548387114,新闻,,"50023505_华电福新,50000031_增持评级",HK0816,华电福新,新能源
兴证国际证券：水火相济，全年发电量增4.7%符合预期,https://news.10jqka.com.cn/m609431493/,1548376277,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
招银证券：维持买入评级，目标价2.09港元,https://news.10jqka.com.cn/m609431492/,1548376276,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
招银证券：给予华电福新(00816.HK)“增持”评级 目标价2.09港元,https://news.10jqka.com.cn/m609413996/,1548302514,新闻,,"50000031_增持评级,50023505_华电福新",HK0816,华电福新,新能源
招银国际：维持华电福新“买入”评级 目标价2.09港元,https://news.10jqka.com.cn/m609413879/,1548300849,新闻,中性,"50023505_华电福新,50000030_买入评级",HK0816,华电福新,新能源
招银证券：2018略显平淡，期待2019恢复强势,https://news.10jqka.com.cn/m609413477/,1548298882,新闻,,50000314_港股公司研究,HK0816,华电福新,新能源
华电福新能源 (816 HK 买入) - 2018略显平淡 期待2019恢复强势,https://mp.weixin.qq.com/s?__biz=MzIxODM5NTM1Ng==&mid=2247488257&idx=2&sn=fe1bfd67e6cd02acd621e446b2f614d9&chksm=97ea74b2a09dfda4d6fca7a7ed0c00822f11d3a66c90c77876fd4aa06bbbb24ebd9b824b48c7&scene=0&xtrack=1,1548296288,新闻,,"50023505_华电福新,50000380_新能源",HK0816,华电福新,新能源
交银国际证券：降至中性评级，目标价1.76港元,https://news.10jqka.com.cn/m609303474/,1547726522,新闻,,"50028191_交银国际,50009612_目标价",HK0816,华电福新,新能源
交银国际证券：给予华电福新(00816.HK)“中性”评级 目标价1.76港元,https://news.10jqka.com.cn/m609296955/,1547719360,新闻,,"50028191_交银国际,50023505_华电福新",HK0816,华电福新,新能源
2018年中国合同能源管理（EMC）市场投资现状与发展前景分析,https://news.10jqka.com.cn/m609266159/,1547628227,新闻,中性,"50014011_节能环保,50000652_项目投资",HK0816,华电福新,新能源
交银国际：降华电福新评级至“中性” 目标价1.76港元,https://news.10jqka.com.cn/m609228200/,1547516488,新闻,中性,"50023505_华电福新,50028191_交银国际",HK0816,华电福新,新能源
华电福新12月总发电量414.65万兆瓦时 同比增5.6%,https://news.10jqka.com.cn/m609161672/,1547113203,新闻,中性,,HK0816,华电福新,新能源
华电福新被中国再保险集团减持368.6万股,https://news.10jqka.com.cn/m608981622/,1546392206,新闻,利空,"50023107_中国再保险,50000015_股东减持",HK0816,华电福新,新能源
平安-华电福新1号可再生能源电价附加补助绿色资产支持专项计划成功发行,http://data.p5w.net/s2242010.html,1545917648,新闻,中性,"50028528_可再生能源,50013300_电价",HK0816,华电福新,新能源
华电福新获中国再保险增持586.6万股,https://news.10jqka.com.cn/m608820883/,1545360007,新闻,利好,"50023107_中国再保险,50000002_股东增持",HK0816,华电福新,新能源
交银国际：华电福新及京能清洁能源维持买入评级,https://news.10jqka.com.cn/m608799579/,1545274087,新闻,中性,"50023494_京能清洁能源,50023505_华电福新",HK0816,华电福新,新能源
Central Huijin Investment Ltd 增持华电福新842万股 每股作价1.7418港元,https://news.10jqka.com.cn/m608791688/,1545221046,新闻,中性,"50000002_股东增持,50023505_华电福新",HK0816,华电福新,新能源
华电福新获中国再保险增持842万股,https://news.10jqka.com.cn/m608755784/,1545102373,新闻,中性,"50023107_中国再保险,50000002_股东增持",HK0816,华电福新,新能源
华电福新附属订立1283万元发电权转让协议,https://news.10jqka.com.cn/m608653380/,1544534413,新闻,中性,"50005677_新疆,50023505_华电福新",HK0816,华电福新,新能源
港股开盘前瞻：股市上涨动力弱 关注华为事件后续发展,https://news.10jqka.com.cn/m608632533/,1544489034,新闻,中性,"50001092_华为,50007514_港股",HK0816,华电福新,新能源
华电福新11月总发电量同比减少6.6%至369.58万兆瓦时,https://news.10jqka.com.cn/m608627152/,1544439843,新闻,利空,,HK0816,华电福新,新能源
华电福新完成发行10亿元中期票据,https://news.10jqka.com.cn/m608627031/,1544439708,新闻,中性,"50006081_中期票据,50023505_华电福新",HK0816,华电福新,新能源
华电集团首单可再生能源电价附加补助应收账款ABN成功发行,https://news.10jqka.com.cn/m608597086/,1544176915,新闻,中性,"50028528_可再生能源,50013300_电价",HK0816,华电福新,新能源
华电福新获中国再保险增持316万股,https://news.10jqka.com.cn/m608586137/,1544151884,新闻,中性,"50023107_中国再保险,50000002_股东增持",HK0816,华电福新,新能源
华电福新获中国再保险增持332.6万股,https://news.10jqka.com.cn/m608557962/,1544064311,新闻,中性,"50023107_中国再保险,50000002_股东增持",HK0816,华电福新,新能源
中国风电板块 - 优于大市,https://mp.weixin.qq.com/s?__biz=MzIxODM5NTM1Ng==&mid=2247488020&idx=4&sn=a3afd02e6e1e271e7604f698367a8494&chksm=97ea75a7a09dfcb1720f52dc64d110e37a6f0ed118da4a0cd3f6c89c193efd81eae47f5738ea&scene=0&xtrack=1,1544062411,新闻,中性,50011009_风电,HK0816,华电福新,新能源
华电福新拟发行10亿元中期票据,https://news.10jqka.com.cn/m608472669/,1543574898,新闻,中性,"50006081_中期票据,50023505_华电福新",HK0816,华电福新,新能源
华电福新完成发行10亿元2018年度第三期中期票据,https://news.10jqka.com.cn/m608392684/,1543310724,新闻,中性,"50006081_中期票据,50023505_华电福新",HK0816,华电福新,新能源
华电福新董事会同意聘任孙涛为董事会秘书,https://news.10jqka.com.cn/m608375546/,1543232591,新闻,中性,"50023505_华电福新,50000290_高管变更",HK0816,华电福新,新能源
中国金茂：未来金茂府货值超百亿元 将与华为合作打造智慧家居系统,https://news.10jqka.com.cn/m611196965/,1557068492,新闻,中性,"50023151_中国金茂,50011745_智能家居",HK0817,中国金茂,房地产
4月房企融资近2600亿 平均成本下调至8％以内,http://www.bjnews.com.cn/house/2019/05/05/575241.html,1557042546,新闻,中性,"50001227_房地产,50013508_融资",HK0817,中国金茂,房地产
净利表现不及五年前  越秀地产押宝大湾区千亿规模未再提,http://t.10jqka.com.cn/m/zhibo/pid_105867913.shtml,1556609351,新闻,,"50023253_越秀地产,50005450_净利润",HK0817,中国金茂,房地产
金茂上海首季营收24.89亿元,https://news.10jqka.com.cn/m611135856/,1556526592,新闻,中性,50005659_上海,HK0817,中国金茂,房地产
中国金茂附属1季度股东应占利润同比降53.6%至3.37亿元,https://news.10jqka.com.cn/m611131367/,1556515662,新闻,利空,50023151_中国金茂,HK0817,中国金茂,房地产
中国金茂：金茂上海首季归母净利润同比减少53.6%至3.37亿元,https://news.10jqka.com.cn/m611131340/,1556515391,新闻,利空,"50005929_业绩下降,50023151_中国金茂",HK0817,中国金茂,房地产
棚改催生影子银行重生 利好一二线城市地产,https://news.10jqka.com.cn/m611090519/,1556237966,新闻,中性,"50006153_棚户区改造,50007035_影子银行",HK0817,中国金茂,房地产
中国金茂：“16金茂Y1”将于6月15日到期,https://news.10jqka.com.cn/m611080845/,1556189953,新闻,中性,"50005292_国债期货,50023151_中国金茂",HK0817,中国金茂,房地产
光明地产：2018年现金流量净额下滑620% 多元化或成拖累,https://m.jiemian.com/article/3069949.html,1556115200,新闻,利空,"50003850_光明地产,50020451_现金流量净额",HK0817,中国金茂,房地产
4月23日港股通数据：中国平安净买入额最大 建设银行净卖出额居第一位,https://news.10jqka.com.cn/m611021447/,1556012478,新闻,,50007780_港股通资金,HK0817,中国金茂,房地产
花旗：未来内地的政策将更及时灵活 内房股首选融创,https://news.10jqka.com.cn/m611016735/,1556006198,新闻,中性,"50001227_房地产,50022988_花旗",HK0817,中国金茂,房地产
中金：内房料将延续温和局势 推荐华润置地等内房股,https://news.10jqka.com.cn/m611016378/,1556003986,新闻,中性,"50008087_内房股,50021544_华润置地",HK0817,中国金茂,房地产
阳春三月楼市升温 市场预期悄然转变,http://m.chinatimes.net.cn/article/85892.html,1555673380,新闻,中性,"50001227_房地产,50006290_二手房",HK0817,中国金茂,房地产
