title,url,ctime,label_type,label_property,label_article,code,company,industry
阳光私募持股新动向：新进增持14股,http://t.10jqka.com.cn/m/zhibo/pid_103172725.shtml,1552391226,新闻,中性,"50010632_阳光私募,50002536_山东赫达",002240,威华股份,家具制造
年报曝光社保基金神级操作：擒两只大牛股 抓多只强势股,https://news.10jqka.com.cn/m610185379/,1552308459,新闻,中性,"50011583_社保基金,50000042_强势股",002240,威华股份,家具制造
75家公司预告一季度业绩 52家预增,https://news.10jqka.com.cn/m610164673/,1552272160,新闻,中性,,002240,威华股份,家具制造
17家上市公司7家净利润下滑  家居企业进入比拼内功时代,https://news.10jqka.com.cn/m610161278/,1552225275,新闻,利空,"50005929_业绩下降,50005450_净利润",002240,威华股份,家具制造
威华股份副总经理麦昊天辞职 2018年年薪64万元,https://news.10jqka.com.cn/m610159446/,1552116166,新闻,,"50000290_高管变更,50000612_副总经理变更",002240,威华股份,家具制造
首批22只阳光私募持仓股出炉 6只个股同时被券商集中“唱多”,https://news.10jqka.com.cn/m610077979/,1551828659,新闻,中性,"50010632_阳光私募,50002999_飞凯材料",002240,威华股份,家具制造
威华股份：关于对深圳证券交易所重组问询函的回复公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18137459,1551801600,公告,,,002240,威华股份,家具制造
首季业绩暴增股名单提前看（附股）,http://t.10jqka.com.cn/m/zhibo/pid_102825516.shtml,1551785881,新闻,中性,"50006702_业绩上升,50000259_业绩预告",002240,威华股份,家具制造
57家公司抢发一季报预告 业绩预喜公司扎堆电子等五行业,https://news.10jqka.com.cn/m610053821/,1551743886,新闻,中性,"50000259_业绩预告,50000261_业绩预增",002240,威华股份,家具制造
A股进入年报披露季 16家公司去年净利逾百亿,https://news.10jqka.com.cn/m610026176/,1551494939,新闻,利好,"50010488_A股市场,50005450_净利润",002240,威华股份,家具制造
威华股份收购控股股东锂矿资产风险多 遭深交所问询,https://news.10jqka.com.cn/m609979428/,1551322687,新闻,利空,"50019057_股权收购,50000445_资产收购",002240,威华股份,家具制造
38家上市公司预告一季度业绩 逾八成预喜,https://news.10jqka.com.cn/m609969624/,1551307810,新闻,利好,"50000259_业绩预告,50000261_业绩预增",002240,威华股份,家具制造
威华股份重组遭深交所问询 是否存利益输送受关注,https://news.10jqka.com.cn/m609968179/,1551272052,新闻,利空,"50004744_深交所,50001977_威华股份",002240,威华股份,家具制造
并购重组暖风习习 上市公司趁热买买买,https://news.10jqka.com.cn/m609936587/,1551222038,新闻,中性,"50000274_并购重组,50019057_股权收购",002240,威华股份,家具制造
火爆行情仍有近200股回撤超70% 业绩暴增股名单看这里,http://t.10jqka.com.cn/m/zhibo/pid_102538990.shtml,1551182721,新闻,中性,"50006702_业绩上升,50004519_新华网",002240,威华股份,家具制造
威华股份收购大股东资产时机不佳,https://news.10jqka.com.cn/m609901491/,1551143419,新闻,利空,"50001977_威华股份,50000445_资产收购",002240,威华股份,家具制造
稀土永磁上涨7.11%欲抢占风口  供需改善+高弹性助板块继续走高,https://news.10jqka.com.cn/m609898058/,1551096629,新闻,利好,"50001024_稀土永磁,50001023_有色金属",002240,威华股份,家具制造
威华股份9亿收购未投产公司 前实控人曾因违规减持被罚,http://www.bjnews.com.cn/finance/2019/02/25/550072.html,1551075124,新闻,利空,"50001977_威华股份,50000445_资产收购",002240,威华股份,家具制造
22家公司抢发一季报预告 社保等两类机构交叉持有两只绩优股,https://news.10jqka.com.cn/m609867947/,1550836327,新闻,中性,"50000259_业绩预告,50000117_绩优股",002240,威华股份,家具制造
威华股份收购大股东资产存重大风险 三主业如何运营？,https://news.10jqka.com.cn/m609858759/,1550826892,新闻,利空,"50000445_资产收购,50019057_股权收购",002240,威华股份,家具制造
1月新能源汽车产销量同比翻番 磷酸铁锂材料订单火热,https://news.10jqka.com.cn/m609822569/,1550725545,新闻,中性,"50000379_新能源汽车,50000397_新能源整车",002240,威华股份,家具制造
威华股份：公司2017年设立的四川盛威致远锂业有限公司首期产能预计将于2019年上半年建成,https://news.10jqka.com.cn/m609801125/,1550652287,新闻,,___,002240,威华股份,家具制造
9亿元！威华股份收购盛屯锂业 锂矿-锂盐-新能源材料产业链实现完整延伸,https://news.10jqka.com.cn/m609799933/,1550650266,新闻,中性,"50001977_威华股份,50008133_锂盐",002240,威华股份,家具制造
锂盐贡献业绩，奥伊诺注入在即,https://news.10jqka.com.cn/m18234969_sr/,1550632027,研报,,,002240,威华股份,家具制造
威华股份掷9亿买“未投产”矿权 闽商姚雄杰关联交易不停步,https://news.10jqka.com.cn/m609785778/,1550620081,新闻,中性,"50001977_威华股份,50034553_矿权",002240,威华股份,家具制造
威华股份溢价676%收购盛屯锂业 但突击入股后者的股东却“白忙活”,https://news.10jqka.com.cn/m609784214/,1550577571,新闻,利空,"50001977_威华股份,50019057_股权收购",002240,威华股份,家具制造
收购盛屯锂业，获得锂业资源,https://news.10jqka.com.cn/m18232653_sr/,1550546435,研报,,,002240,威华股份,家具制造
锂盐加工产销持续增长，矿山收购推进中,https://news.10jqka.com.cn/m18221319_sr/,1549104748,研报,,,002240,威华股份,家具制造
此股业绩增长获主力青睐！它将接力上涨！,https://news.10jqka.com.cn/m611171352/,1556609308,推广,,,002241,歌尔股份,电子零部件
歌尔股份(002241)04月30日14:30大单揭秘,https://news.10jqka.com.cn/m611168783/,1556606633,新闻,,50008101_大单揭秘,002241,歌尔股份,电子零部件
歌尔股份:2019-04-29融资融券明细,https://news.10jqka.com.cn/m611162298/,1556585079,新闻,,50004786_融资融券,002241,歌尔股份,电子零部件
04月29日机构调研一览,https://news.10jqka.com.cn/m611161514/,1556584213,新闻,,"50000286_机构调研,50000606_投资者关系活动",002241,歌尔股份,电子零部件
220亿！北上资金月净卖出创记录 “大消费”不再是香饽饽 这只龙头股被净卖出85亿！,http://t.10jqka.com.cn/m/zhibo/pid_105712443.shtml,1556289022,新闻,中性,"50010178_北上资金,50006936_消费股",002241,歌尔股份,电子零部件
歌尔股份：TWS爆发性增长推动业绩历史拐点出现 5G加速进入VR、AR时代 已经手握所有一线巨头客户,https://news.10jqka.com.cn/m611098855/,1556259242,新闻,中性,"50010872_虚拟现实,50008559_增强现实",002241,歌尔股份,电子零部件
2019年一季报点评：新业务助力，迈入新增长周期,https://news.10jqka.com.cn/m19102309_sr/,1556255155,研报,,,002241,歌尔股份,电子零部件
最新动向！高毅、淡水泉、星石、王亚伟等一线百亿私募狂买这些股（名单）,https://mp.weixin.qq.com/s?__biz=MzA5MDEzNjQwMA==&mid=2655146412&idx=1&sn=c0a9c6bed55e724afe2ba9936439667a&chksm=8ba6bb93bcd13285aef2117d8376549841af1797498f4f275a86d5f0262408f191d5514ecd49&scene=0&xtrack=1,1556248541,新闻,中性,,002241,歌尔股份,电子零部件
华为投资特辑之手机篇 ：P30爆火！这些A股将大大受益！,http://t.10jqka.com.cn/m/zhibo/pid_105622351.shtml,1556203237,新闻,,"50001092_华为,50010488_A股市场",002241,歌尔股份,电子零部件
850家公司一季报预喜 机构挖掘超预期且估值匹配标的,https://news.10jqka.com.cn/m611060185/,1556147439,新闻,中性,"50000261_业绩预增,50000425_一季报",002241,歌尔股份,电子零部件
歌尔股份：2019年第一季度报告全文,https://news.10jqka.com.cn/tapp/notice.html#seq=18967063,1556121602,公告,,,002241,歌尔股份,电子零部件
歌尔股份：关于对外投资购买股权的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18967069,1556121602,公告,,,002241,歌尔股份,电子零部件
歌尔股份：2019年第一季度报告正文,https://news.10jqka.com.cn/tapp/notice.html#seq=18967075,1556121602,公告,,,002241,歌尔股份,电子零部件
歌尔股份预计半年度净利润同比增长5%至25%,https://news.10jqka.com.cn/m611059317/,1556119924,新闻,,"50006702_业绩上升,50001978_歌尔股份",002241,歌尔股份,电子零部件
财报速递：歌尔股份一季度净利2.03亿 同比增长11%,https://news.10jqka.com.cn/m611059095/,1556117894,新闻,,50000272_定期报告,002241,歌尔股份,电子零部件
面板利好消息频出 OLED产业链股集体上扬,https://news.10jqka.com.cn/m611044297/,1556093485,新闻,中性,"50011069_OLED,50024912_面板",002241,歌尔股份,电子零部件
东北证券：面板利好消息频出 关注相关产业链标的,https://news.10jqka.com.cn/m611034627/,1556070854,新闻,中性,"50024912_面板,50001545_京东方A",002241,歌尔股份,电子零部件
多家手机产业链公司净利大幅下滑,https://news.10jqka.com.cn/m611032877/,1556061441,新闻,利空,"50005929_业绩下降,50005450_净利润",002241,歌尔股份,电子零部件
2019年1-3月计算机、通信和其他电子设备制造业工业生产者出厂价格指数统计分析,https://news.10jqka.com.cn/m611016610/,1556005442,新闻,中性,50001215_电子制造,002241,歌尔股份,电子零部件
从2019年苹果全球200大供应商来看：中国产业链在苹果供应链总体地位仍处升势,https://news.10jqka.com.cn/m610977778/,1555730688,新闻,中性,"50009730_供应商,50004725_苹果概念",002241,歌尔股份,电子零部件
歌尔股份：关于对丹麦子公司增资的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18852799,1555689602,公告,,,002241,歌尔股份,电子零部件
歌尔股份：2018年年度报告摘要,https://news.10jqka.com.cn/tapp/notice.html#seq=18852803,1555689602,公告,,,002241,歌尔股份,电子零部件
歌尔股份：2018年年度报告,https://news.10jqka.com.cn/tapp/notice.html#seq=18852819,1555689602,公告,,,002241,歌尔股份,电子零部件
歌尔股份：董事会关于证券投资情况的专项说明,https://news.10jqka.com.cn/tapp/notice.html#seq=18852855,1555689602,公告,,,002241,歌尔股份,电子零部件
歌尔股份2018年年度董事会经营评述,https://news.10jqka.com.cn/m610977007/,1555688295,新闻,,"50019237_经营评述,50001978_歌尔股份",002241,歌尔股份,电子零部件
财报速递：歌尔股份去年全年净利8.68亿 同比下降59%,https://news.10jqka.com.cn/m610976491/,1555679120,新闻,,50000272_定期报告,002241,歌尔股份,电子零部件
2018年中国智能家居行业市场分析：智能音箱将成为新入口 5G推动出货量快速提高,https://news.10jqka.com.cn/m610901689/,1555478979,新闻,中性,50011745_5G概念,002241,歌尔股份,电子零部件
华为P30大卖 15只产业链个股站上风口（名单）,https://news.10jqka.com.cn/m610872945/,1555395730,新闻,利好,"50001092_华为,50004308_汇顶科技",002241,歌尔股份,电子零部件
歌尔股份(04月11日)现大宗交易,https://news.10jqka.com.cn/m610795307/,1554976812,新闻,,50004785_大宗交易,002241,歌尔股份,电子零部件
“万亿魔咒”显现 北向资金净流出,https://news.10jqka.com.cn/m610715903/,1554765015,新闻,利空,"50010178_北上资金,50009763_资金流出",002241,歌尔股份,电子零部件
3200点后外资继续看涨A股：不担忧经济基本面和企业盈利,https://m.yicai.com/news/100156848.html,1554717810,新闻,中性,"50010488_A股市场,50004978_高盛集团",002241,歌尔股份,电子零部件
歌尔股份：公司目前在VR领域已经获得授权专利550余项,https://news.10jqka.com.cn/m610650221/,1554288900,新闻,,"50010872_虚拟现实,50001978_歌尔股份",002241,歌尔股份,电子零部件
歌尔股份：Smart home是公司重要的产品发展战略,https://news.10jqka.com.cn/m610648304/,1554286761,新闻,,"50026572_发展战略,50001978_歌尔股份",002241,歌尔股份,电子零部件
歌尔股份：公司从事虚拟现实和增强现实产品和技术的研发,https://news.10jqka.com.cn/m610640088/,1554264362,新闻,中性,"50010872_虚拟现实,50008559_增强现实",002241,歌尔股份,电子零部件
应用平台接连落地推热板块 5只工业互联网股受机构热捧,https://news.10jqka.com.cn/m610586481/,1554080474,新闻,中性,"50019475_工业互联网,50003742_用友网络",002241,歌尔股份,电子零部件
歌尔股份：公司同微软有相关合作 ,https://news.10jqka.com.cn/m610463146/,1553565593,新闻,中性,"50022446_微软,50006197_合作巨头",002241,歌尔股份,电子零部件
后智能手机时代来临 光电器件龙头备获机构关注,http://t.10jqka.com.cn/m/zhibo/pid_103393780.shtml,1552712440,新闻,中性,"50006695_智能手机,50009686_机构关注",002241,歌尔股份,电子零部件
华为今年市场份额有望接近全球第一 手机产业链受益,https://m.yicai.com/news/100139580.html,1552609975,新闻,利好,"50001092_华为,50018475_市场份额",002241,歌尔股份,电子零部件
5G助推 AR成熟指日可待,https://mp.weixin.qq.com/s?__biz=MzI1NDE0ODc0NQ==&mid=2653701252&idx=2&sn=f0d6ecff4f47b78c699a87f5c6945f99&chksm=f2114d62c566c47489061f1d3872fb46418c17cf526f041b593298ebd6e909f12052505b32aa&scene=0&xtrack=1,1552521909,新闻,中性,"50008559_增强现实,50012512_5G概念",002241,歌尔股份,电子零部件
超高清视频产业联盟首批标准发布 两大方向关注概念股,https://news.10jqka.com.cn/m610209688/,1552438976,新闻,中性,"50035599_超高清视频,50001213_半导体",002241,歌尔股份,电子零部件
国盛证券：5G助力 AR/VR将成为最值得期待的应用场景(附股),https://news.10jqka.com.cn/m610190184/,1552358677,新闻,中性,"50008559_增强现实,50010872_虚拟现实",002241,歌尔股份,电子零部件
行业周报：政策推动超高清视频发展 关注相关产业链,https://mp.weixin.qq.com/s?__biz=MzA4OTI1NTEyOQ==&mid=2665808934&idx=5&sn=b1716ee00a798c5dc956491c3360d952&chksm=8b0c1990bc7b9086a97b06c64a03836e038e7d8c983eb136f60a927a2185bcbe83d97343d0f7&scene=0&xtrack=1,1552348070,新闻,中性,"50035599_超高清视频,50000218_主题研究",002241,歌尔股份,电子零部件
政策支持工业互联网行业加速发展  4只业绩预喜股估值有优势,https://news.10jqka.com.cn/m610186170/,1552344255,新闻,利好,"50019475_工业互联网,50000261_业绩预增",002241,歌尔股份,电子零部件
东北证券：政策推动超高清视频发展 关注相关产业链,https://news.10jqka.com.cn/m610167881/,1552273251,新闻,中性,"50035599_超高清视频,50001514_东北证券",002241,歌尔股份,电子零部件
涨停股揭秘：超跌反弹 歌尔股份封涨停,https://news.10jqka.com.cn/m610163821/,1552269193,新闻,,50000091_涨停股揭秘,002241,歌尔股份,电子零部件
芯片板块逆市吸金逾65亿元  7只龙头股被机构扎堆推荐,https://news.10jqka.com.cn/m610159611/,1552119340,新闻,中性,"50011195_芯片概念,50013953_龙头股",002241,歌尔股份,电子零部件
芯片板块日内最佳 边缘计算板块获得大资金高度认可,https://news.10jqka.com.cn/m610157777/,1552051552,新闻,中性,"50013350_边缘计算,50011195_芯片概念",002241,歌尔股份,电子零部件
歌尔股份：下游行业需求下滑致使业绩短期承压 明年索尼VR新品有望推动电子配件业务回暖,https://news.10jqka.com.cn/m610084247/,1551841994,新闻,利空,"50010872_虚拟现实,50001978_歌尔股份",002241,歌尔股份,电子零部件
57家公司抢发一季报预告 业绩预喜公司扎堆电子等五行业,https://news.10jqka.com.cn/m610053821/,1551743886,新闻,中性,"50000259_业绩预告,50000261_业绩预增",002241,歌尔股份,电子零部件
一周机构去哪儿？博时基金、千合资本等调研了这些个股（名单）,https://news.10jqka.com.cn/m610029788/,1551658839,新闻,中性,"50006086_博时基金,50004911_千合资本",002241,歌尔股份,电子零部件
行业周报：5G+折叠屏成创新方向 持续关注相关产业链,https://mp.weixin.qq.com/s?__biz=MzA4OTI1NTEyOQ==&mid=2665808853&idx=4&sn=5f14111dc815f9edb0b9e00dcf2475f4&chksm=8b0c1e63bc7b9775626242765e5c7859f298d23801adb4a7424fa5c60cb0673853802494161c&scene=0&xtrack=1,1551657944,新闻,中性,"50012512_5G概念,50010268_折叠屏",002241,歌尔股份,电子零部件
机构调研 聚焦电子和家电,https://news.10jqka.com.cn/m610029010/,1551652902,新闻,中性,"50000286_机构调研,50001036_家用电器",002241,歌尔股份,电子零部件
歌尔股份：无线耳机开拓安卓客户取得重要进展,https://news.10jqka.com.cn/m610015005/,1551430818,新闻,中性,"50015112_无线耳机,50001978_歌尔股份",002241,歌尔股份,电子零部件
【名单】创业板首次“入摩” 27只潜在成分股大名单,https://news.10jqka.com.cn/m610000474/,1551396908,新闻,利好,"50001075_MSCI概念,50029290_创业板",002241,歌尔股份,电子零部件
5G和折叠屏：手机厂商的“二月血战”,https://news.10jqka.com.cn/m609998894/,1551355999,新闻,中性,"50010268_折叠屏,50009730_供应商",002241,歌尔股份,电子零部件
易主席首秀结束！一图看懂新闻发布会讲话要点,https://news.10jqka.com.cn/m609967859/,1551270405,新闻,,"50031991_科创板,50035318_易会满",002241,歌尔股份,电子零部件
歌尔股份：为小米9系列手机提供SBS微型扬声器,https://news.10jqka.com.cn/m609952621/,1551254622,新闻,中性,"50017033_微型扬声器,50001978_歌尔股份",002241,歌尔股份,电子零部件
折叠屏概念有多火？2月OLED指数大涨4成 多家公司谈及与“华为”关系 后市机构这样看,https://news.10jqka.com.cn/m609936734/,1551223579,新闻,中性,"50011069_OLED,50001092_华为",002241,歌尔股份,电子零部件
Q4业绩不及预期，毛利率承压,https://news.10jqka.com.cn/m17283743_sr/,1548310984,研报,,,002241,歌尔股份,电子零部件
4Q18业绩低于预期,https://news.10jqka.com.cn/m17263933_sr/,1548120931,研报,,,002241,歌尔股份,电子零部件
举世瞩目！这只票屡受机构热捧！,https://news.10jqka.com.cn/m611171431/,1556610038,推广,,,002242,九阳股份,小家电
九阳股份(002242)04月30日14:30大单揭秘,https://news.10jqka.com.cn/m611169787/,1556606751,新闻,,50008101_大单揭秘,002242,九阳股份,小家电
2019年一季报点评：渠道持续优化升级，业绩保持稳健增长,https://news.10jqka.com.cn/m19183457_sr/,1556604386,研报,,,002242,九阳股份,小家电
九阳股份:2019-04-29融资融券明细,https://news.10jqka.com.cn/m611162299/,1556585079,新闻,,50004786_融资融券,002242,九阳股份,小家电
大消费果然最抗跌！机构说这批股票上涨空间超30%（附名单）,http://t.10jqka.com.cn/m/zhibo/pid_105815445.shtml,1556538580,新闻,中性,"50006936_消费股,50003295_黄山旅游",002242,九阳股份,小家电
2019年一季报点评：收入增速稳步攀升，业绩改善逻辑逐步验证,https://news.10jqka.com.cn/m19148735_sr/,1556528220,研报,,,002242,九阳股份,小家电
结构持续升级，转型效果渐显,https://news.10jqka.com.cn/m19122821_sr/,1556520046,研报,,,002242,九阳股份,小家电
经营稳步改善，收入增长良好,https://news.10jqka.com.cn/m19103681_sr/,1556412394,研报,,,002242,九阳股份,小家电
九阳股份：2019年第一季度报告正文,https://news.10jqka.com.cn/tapp/notice.html#seq=19081397,1556294402,公告,,,002242,九阳股份,小家电
九阳股份：2019年第一季度报告全文,https://news.10jqka.com.cn/tapp/notice.html#seq=19081399,1556294402,公告,,,002242,九阳股份,小家电
养老金入市步伐将加快 养老金重仓股名单揭晓,https://news.10jqka.com.cn/m611058748/,1556114992,新闻,中性,"50005886_养老金,50007447_养老金入市",002242,九阳股份,小家电
小家电产品行业竞争分析,https://news.10jqka.com.cn/m611044932/,1556095415,新闻,中性,"50001220_白色家电,50001036_家用电器",002242,九阳股份,小家电
养老金入市步伐将加快 养老金重仓股名单揭晓（附图）,https://news.10jqka.com.cn/m611034528/,1556069146,新闻,中性,"50005886_养老金,50007447_养老金入市",002242,九阳股份,小家电
小家电“代工厂”登辉控股 能否在港交所博得自有“名牌”,https://news.10jqka.com.cn/m611002489/,1555933035,新闻,中性,50001036_家用电器,002242,九阳股份,小家电
家用电器：15倍估值的格力电器或许并不遥远 荐6股,https://news.10jqka.com.cn/m610955363/,1555643366,新闻,中性,"50001487_格力电器,50001036_家用电器",002242,九阳股份,小家电
利好助推16只家电股创年内新高 社保和QFII共同持有2股,https://news.10jqka.com.cn/m610947460/,1555589559,新闻,中性,"50001036_家用电器,50005578_QFII基金",002242,九阳股份,小家电
小家电产品行业数据统计,https://news.10jqka.com.cn/m610939896/,1555582796,新闻,中性,50001036_家用电器,002242,九阳股份,小家电
养老金持仓数量创新高：新进37股 增持6股,https://news.10jqka.com.cn/m610901569/,1555478167,新闻,中性,"50005886_养老金,50007446_养老金持股",002242,九阳股份,小家电
