title,url,ctime,label_type,label_property,label_article,code,company,industry
2018年河北省上市公司市值TOP50,https://news.10jqka.com.cn/m609632508/,1549938837,新闻,中性,"50005669_河北,50003549_华夏幸福",601326,秦港股份,港口
2019年各地国企怎么改革？请查收这张宝藏地图,https://news.10jqka.com.cn/m609514814/,1548803774,新闻,,"50000959_混合所有制改革,50000274_并购重组",601326,秦港股份,港口
超八成港口企业营收净利双增 港口行业投资机会与风险在哪里,https://news.10jqka.com.cn/m608723110/,1544838352,新闻,中性,"50001225_港口航运,50005449_营业收入",601326,秦港股份,港口
超八成港口企业营收净利双增 港口行业投资机会与风险在哪里,https://news.10jqka.com.cn/m608676043/,1544620307,新闻,中性,"50001225_港口航运,50005449_营业收入",601326,秦港股份,港口
财报速递：秦港股份前三季度净利9.41亿 同比增长10%,https://news.10jqka.com.cn/m607838261/,1540812405,新闻,,,601326,秦港股份,港口
2018年上半年中国港航船舶上市企业盈利能力榜单,https://mp.weixin.qq.com/s?__biz=MjM5MjAyNzg2MA==&mid=2653376209&idx=1&sn=0670904dd3308ab914b0216e94243c6b&chksm=bd7f6b6a8a08e27ca551093540aa4599b94e9f888e497d280162e6d4bddb318d177550c6a191&scene=0,1537761890,新闻,中性,,601326,秦港股份,港口
交通运输行业周报—— 快递进入旺季提价窗口 研发费用抵税力度加大,https://mp.weixin.qq.com/s?__biz=MjM5NDU4NDQ4MQ==&mid=2650447633&idx=1&sn=e71750827c36462f623024333d060b50&chksm=be8bbddf89fc34c97ed99fb8a6cd11bf78f5d5d8a103f226ea4498f6974c9ddace9357ac9aa2&scene=0,1537756037,新闻,中性,,601326,秦港股份,港口
周报：民航10月燃油附加费或调至30元 快递业或将调整价格备战“双11”,https://mp.weixin.qq.com/s?__biz=MzAwMzU4MDY4Ng==&mid=2739244481&idx=1&sn=0eb4409fbf07d5f3de710f4495b4dbc0&chksm=bd89dba08afe52b63d520106d58433faf4e1d189d0fa2b01ebe26fc9599b7ccd1e44497f204a&scene=0,1537695236,新闻,中性,,601326,秦港股份,港口
去年以来逾一成新股破发 22股最新动态估值大幅折价（名单）,https://news.10jqka.com.cn/m607182019/,1537250362,新闻,,,601326,秦港股份,港口
沪市昨成交额934.5亿元再创年内新低 三维度详解百只缩量股潜力,https://news.10jqka.com.cn/m607097591/,1536768802,新闻,中性,,601326,秦港股份,港口
秦港股份2018年半年度董事会经营评述,https://news.10jqka.com.cn/m606853154/,1535551450,新闻,,,601326,秦港股份,港口
财报速递：秦港股份半年度净利7.32亿 同比增长19%,https://news.10jqka.com.cn/m606852852/,1535549125,新闻,,,601326,秦港股份,港口
秦港股份：被纳入国企改革“双百行动”企业名单,https://news.10jqka.com.cn/m606652816/,1534762831,新闻,中性,,601326,秦港股份,港口
秦港股份被纳入国企改革“双百行动”企业,https://news.10jqka.com.cn/m606650000/,1534760472,新闻,中性,,601326,秦港股份,港口
秦港股份将于8月16日解禁10.95亿股,https://news.10jqka.com.cn/m606495480/,1534327174,新闻,,,601326,秦港股份,港口
本周解禁市值达260亿元 多家公司定增限售股流通,https://news.10jqka.com.cn/m606397930/,1534113293,新闻,利空,,601326,秦港股份,港口
秦港股份10.95亿股A股限售股将于8月16日起上市流通,https://news.10jqka.com.cn/m606370920/,1533896754,新闻,,,601326,秦港股份,港口
港口水运板块集体走强南京港涨停,https://news.10jqka.com.cn/m605840339/,1532326580,新闻,利好,,601326,秦港股份,港口
“煤炭第一港”秦皇岛酝酿搬迁,https://news.10jqka.com.cn/m605429326/,1530583983,新闻,,,601326,秦港股份,港口
交运周报(6.25-7.01):集运旺季运价环比大幅反弹 航空旺季提价可期,https://mp.weixin.qq.com/s?__biz=MzAwMzU4MDY4Ng==&mid=2739243119&idx=1&sn=42bc95f256fe24fd3b3303320187338a&chksm=bd89de0e8afe571890a5c584fc127038719b9cddb455bb750b3e0f01790937c636aa82ef2377&scene=0,1530488529,新闻,利好,,601326,秦港股份,港口
【交运】周报(6.18-6.24):京沪航线全面提价 关注快递超跌标的,https://mp.weixin.qq.com/s?__biz=MzAwMzU4MDY4Ng==&mid=2739243023&idx=1&sn=6ab934c1fe0fd2a3181f253b48a456d5&chksm=bd89de6e8afe57781c00e308c066f499ad80c5fdaa580d741986ca8d2cf26be3771bd8fbd6fe&mpshare=1&scene=1&srcid=0624UnT02DsXB14lu1RjaYUg,1529912834,新闻,,,601326,秦港股份,港口
公报析年报｜港口市场：更上一层,https://mp.weixin.qq.com/s?__biz=MjM5MjcwMjQwMA==&mid=2653268234&idx=1&sn=62becf890e4a460dc9fa25a698a05785&chksm=bd7343a58a04cab34ef32b9bda5e1c21e518bbe32019ce0adaf166658c74460447d25aaf9ce3&scene=0,1525856333,新闻,,,601326,秦港股份,港口
财报速递：秦港股份一季度净利3.48亿 同比增长21%,https://news.10jqka.com.cn/m604162013/,1524744502,新闻,,,601326,秦港股份,港口
陈林燕、曹栋获选举为秦港股份(03369.HK)职工代表监事,https://news.10jqka.com.cn/m603907334/,1523609220,新闻,利好,,601326,秦港股份,港口
巨震跳水！总龙头万兴科技陨落 次新股新龙头呼之欲出！,https://news.10jqka.com.cn/m603841278/,1523361114,新闻,利空,,601326,秦港股份,港口
六大行规模争夺战：邮储突破10万亿！超过交行,https://m.21jingji.com/article/20190430/herald/72fde22d8a631fc014216ac9c986191a.html,1556629773,新闻,中性,"50004151_工商银行,50004227_中国银行",601328,交通银行,银行
交通银行(601328)04月30日14:30大单揭秘,https://news.10jqka.com.cn/m611169436/,1556606705,新闻,,50008101_大单揭秘,601328,交通银行,银行
交行辽宁省分行被罚20万：违反规定发放个人住房贷款,https://news.10jqka.com.cn/m611167505/,1556604258,新闻,利空,"50013531_贷款,50005667_辽宁",601328,交通银行,银行
交通银行辽宁违法遭罚 违反规定发放个人住房贷款,https://news.10jqka.com.cn/m611167157/,1556600951,新闻,利空,"50013531_贷款,50000654_处罚整改",601328,交通银行,银行
五大行一季度日赚超31亿元 中间业务回暖、不良率下降,http://finance.cnr.cn/gundong/20190430/t20190430_524597101.shtml,1556591819,新闻,中性,"50005888_不良贷款率,50004151_工商银行",601328,交通银行,银行
交通银行:2019-04-29融资融券明细,https://news.10jqka.com.cn/m611162053/,1556584933,新闻,,50004786_融资融券,601328,交通银行,银行
股份制银行座次重洗牌：招行资产规模重返第一 4家不良双升,https://m.thepaper.cn/newsDetail_forward_3372972,1556583391,新闻,中性,"50009553_资产规模,50003286_招商银行",601328,交通银行,银行
国有六大行一季报亮相 不良率“两平四降”,https://news.10jqka.com.cn/m611161237/,1556581152,新闻,中性,"50005888_不良贷款率,50000425_一季报",601328,交通银行,银行
银行理财子公司面临两大挑战,https://news.10jqka.com.cn/m611161118/,1556579968,新闻,中性,"50032452_理财子公司,50013315_银行理财",601328,交通银行,银行
五大行：净利润增长稳健  资产质量向好,https://news.10jqka.com.cn/m611160891/,1556578602,新闻,利好,"50006702_业绩上升,50005450_净利润",601328,交通银行,银行
交通银行2019年第一季度报告,https://news.10jqka.com.cn/tapp/notice.html#seq=19173657,1556553602,公告,,,601328,交通银行,银行
年报考核交卷啦：赚钱效应更集中 亏损家数及占比创历史新高,https://news.10jqka.com.cn/m611157513/,1556547755,新闻,,"50004822_赚钱效应,50010753_创新高",601328,交通银行,银行
【财闻联播】雷军拿99亿上市奖 却号召员工放弃年终奖？平安一季度净利大增77% 四大上市险企业绩爆发,http://t.10jqka.com.cn/m/zhibo/pid_105814679.shtml,1556537931,新闻,中性,"50001108_雷军,50005450_净利润",601328,交通银行,银行
银行服务小微 这些民营银行正在后来居上,https://news.10jqka.com.cn/m611146550/,1556534892,新闻,中性,"50009851_民营银行,50013531_贷款",601328,交通银行,银行
交通银行公布2019 年一季度业绩 多项指标表现亮眼,https://news.10jqka.com.cn/m611137323/,1556528771,新闻,中性,"50004140_交通银行,50006642_实体经济",601328,交通银行,银行
预计二季度板块获净增持--银行业专题报告,https://mp.weixin.qq.com/s?__biz=MzU5MTUxMTIwNA==&mid=2247487937&idx=2&sn=a9eedca495467d94445875b8deeee8a5&chksm=fe2cba0ac95b331c383a9fc81e1446e4471ed43acf2aebb8dcff6b240c57df9d8ce1f2693f46&scene=0&xtrack=1,1556279945,新闻,中性,"50001228_银行业,50027611_股份行",601328,交通银行,银行
报告：城农商行去年业绩分化显著 东北地区资产质量压力较大,https://m.thepaper.cn/newsDetail_forward_3343524,1556276998,新闻,利空,"50006204_商业银行,50005750_东北地区",601328,交通银行,银行
上海市人民检察院第一分院依法对李杨勇决定逮捕,https://news.10jqka.com.cn/m611112577/,1556276528,新闻,利空,50005659_上海,601328,交通银行,银行
白马抱团要结束？北上资金提前“抢跑” 调仓加码中小创,https://news.10jqka.com.cn/m611072216/,1556175320,新闻,中性,"50010178_北上资金,50018924_中小创",601328,交通银行,银行
机构：百城住宅库存近两月暂时性回落,https://news.10jqka.com.cn/m611046559/,1556097048,新闻,利空,"50001227_房地产,50018909_商品住宅",601328,交通银行,银行
交通银行H股公告-2018年年度报告,https://news.10jqka.com.cn/tapp/notice.html#seq=18909829,1556035202,公告,,,601328,交通银行,银行
交行国际贸易“单一窗口”功能投产,https://news.10jqka.com.cn/m611028614/,1556018195,新闻,中性,"50008716_对外贸易,50015284_金融服务",601328,交通银行,银行
俞益平：全力推进与期货行业在资管领域合作,https://news.10jqka.com.cn/m611019653/,1556011030,新闻,中性,,601328,交通银行,银行
中国铜业与交通银行签署银企合作协议,https://news.10jqka.com.cn/m611019335/,1556010772,新闻,中性,"50004140_交通银行,50000279_签订协议",601328,交通银行,银行
A股今年平均每天发23份减持计划 19股减持市值上限超5亿,http://t.10jqka.com.cn/m/zhibo/pid_105424696.shtml,1555998575,新闻,利空,"50010488_A股市场,50000015_股东减持",601328,交通银行,银行
股份制银行理财子公司获批提速,https://news.10jqka.com.cn/m611005100/,1555941638,新闻,中性,"50032452_理财子公司,50013315_银行理财",601328,交通银行,银行
易会满后工行迎来新董事长 中行董事长陈四清有望执掌28万亿“宇宙行” 被称“十足的工作狂”,http://t.10jqka.com.cn/m/zhibo/pid_105302056.shtml,1555812349,新闻,中性,"50004227_中国银行,50004151_工商银行",601328,交通银行,银行
35家公司连续9年高比例分红 这些公司最新股息率完胜余额宝（名单）,https://news.10jqka.com.cn/m610956145/,1555655628,新闻,中性,"50000276_分红派息,50007388_股息率",601328,交通银行,银行
招行、光大同时获批“理财子公司” ！业务最全梳理戳这里,https://m.21jingji.com/article/20190419/herald/a311e615219cf00ca0704cd33ffd7a34.html,1555650461,新闻,利好,"50032452_理财子公司,50003286_招商银行",601328,交通银行,银行
4月18日36只个股融资净买入逾5000万元,https://news.10jqka.com.cn/m610951612/,1555638673,新闻,,50036855_融资净买入,601328,交通银行,银行
理财子公司年中有望开业 “双轨”模式或将成为主流,https://news.10jqka.com.cn/m610923085/,1555554249,新闻,利好,"50032452_理财子公司,50007704_设立子公司",601328,交通银行,银行
中国银行业新媒体3月排行榜发布,https://news.10jqka.com.cn/m610914274/,1555499454,新闻,中性,"50004227_中国银行,50001228_银行业",601328,交通银行,银行
银行盈利能力仍待改善,https://news.10jqka.com.cn/m610907353/,1555490921,新闻,中性,"50009752_盈利能力,50006204_商业银行",601328,交通银行,银行
交行上饶分行被罚25万：固定资产贷款资金被挪用,https://news.10jqka.com.cn/m610906703/,1555489199,新闻,利空,50018092_固定资产贷款,601328,交通银行,银行
交通银行上饶分行违法遭罚 固定资产贷款资金被挪用,https://news.10jqka.com.cn/m610906464/,1555486684,新闻,利空,"50018092_固定资产贷款,50004140_交通银行",601328,交通银行,银行
透析12名股份行行长：8人曾任职国有大行 3人有央行经历,https://m.thepaper.cn/newsDetail_forward_3299009,1555458112,新闻,中性,"50027611_股份行,50001130_人民银行",601328,交通银行,银行
上市银行风险加权资产收益率分化 招商银行一骑绝尘,https://news.10jqka.com.cn/m610894031/,1555421108,新闻,中性,"50003286_招商银行,50009475_风险资产",601328,交通银行,银行
五大行年赚超万亿 超过19个中石油、28个茅台、29个万科,https://news.10jqka.com.cn/m610890347/,1555413635,新闻,中性,"50022335_中石油,50003682_贵州茅台",601328,交通银行,银行
